,audio_path,transcripts,tag
38,segments_16k/QGewgwDRWr4_00056741_00056941.wav, sẽ nhanh tới công ty của ba thôi,Yes
39,segments_16k/QGewgwDRWr4_00079934_00080188.wav,vậy là sẽ được toàn bộ khuôn mặt của cô ấy rồi,Yes
40,segments_16k/QGewgwDRWr4_00093840_00094064.wav,micro nói thay và nốt ruồi phát thanh,Yes
41,segments_16k/QGewgwDRWr4_00094586_00094790.wav,gắn nút ruồi lên cho jaian,Yes
42,segments_16k/QGewgwDRWr4_00113435_00113630.wav,tụi mình chia nhau ra đi tìm đi,Yes
43,segments_16k/QGewgwDRWr4_00122596_00122852.wav,a cậu ấy mời cậu đi sinh nhật của cậu ấy thật sao,Yes
44,segments_16k/uS3yuKT6km0_00016280_00016554.wav,nobita chúng ta hãy tới chỗ của anh odarioma ,Yes
45,segments_16k/uS3yuKT6km0_00033418_00033992.wav,xin lỗi shizuka mình có việc đi trước nha hai cậu ấy hành động kì cục quá,No
46,segments_16k/uS3yuKT6km0_00042686_00042820.wav,nobita à chờ mình với,Yes
47,segments_16k/uS3yuKT6km0_00044410_00044698.wav,suneo à có một chút lý do nhỏ,Yes
48,segments_16k/uS3yuKT6km0_00044698_00044880.wav,cho nên cậu ấy mới nhìn hơi giống jaian thôi,Yes
49,segments_16k/uS3yuKT6km0_00044880_00045050.wav,chứ thật ra là nobita đó,Yes
50,segments_16k/uS3yuKT6km0_00090446_00090712.wav,mình có thể gửi bất cứ thứ gì đến bất cứ nơi đâu,Yes
51,segments_16k/uS3yuKT6km0_00101066_00101332.wav,thôi mình không dính vô mấy chuyện vô bổ này đâu,Yes
52,segments_16k/uS3yuKT6km0_00112448_00112740.wav,qua đâu qua đâu qua đâu qua đâu qua đâu,Yes
53,segments_16k/4I3gWNrhmCs_00010946_00012350.wav,nó tên là mini doraemon cậu cứ xem nó là mình cũng được nó sẽ giúp cậu khi cần thiết dorara nó cũng có túi thần kỳ giống mình thì cậu cần gì vẫn có thể lấy được,No
54,segments_16k/QFQgN2YSqOk_00006623_00006988.wav,chim cao hơn so với người cho nên cậu ấp quả trứng này không nở đâu,Yes
55,segments_16k/QFQgN2YSqOk_00010548_00011352.wav,trời ơi pijocko của mình chẳng phải mình đã nói cậu làm chuyện vô ích sao hơn nữa cậu có thấy quả trứng nào trong siêu thị được ấp nở,No
56,segments_16k/QFQgN2YSqOk_00026989_00027227.wav,nobita à cậu hãy dừng lại đi đừng ấp trứng nữa,Yes
57,segments_16k/QFQgN2YSqOk_00075554_00075734.wav,ờ thì tại vì lúc đó mình thấy cậu,Yes
58,segments_16k/gUDVVodgXDQ_00015369_00016269.wav,đúng như vậy á cậu đã từng nghe nói đến chuyện tắm trong sữa hay là tắm rượu sa kê chưa bảo bối này sẽ giúp cho cậu làm được những việc đó một cách dễ dàng,Yes
59,segments_16k/gUDVVodgXDQ_00029010_00029212.wav,cậu cầm bảo bối của mình đi đó,Yes
60,segments_16k/gUDVVodgXDQ_00059320_00059564.wav,và sau đó giải đáp bí ẩn và tìm ra kho báu,Yes
61,segments_16k/gUDVVodgXDQ_00060426_00060746.wav,à cậu nghĩ là có thể tìm thấy tấm bản đồ ở đây thiệt hay sao,Yes
62,segments_16k/gUDVVodgXDQ_00064058_00064479.wav,trò chơi này sẽ đưa cậu vào một cuộc truy tìm kho báo thật sự luôn đó nha,Yes
63,segments_16k/gUDVVodgXDQ_00066592_00066802.wav,nếu như cậu không thích thì trả lại cho mình đi,Yes
64,segments_16k/gUDVVodgXDQ_00068232_00068494.wav,nếu cậu không tìm ra được là sẽ gặp rắc rối to cho mà coi,Yes
65,segments_16k/gUDVVodgXDQ_00069606_00069796.wav,bây giờ kho báu sẽ được đem đi giấu,Yes
66,segments_16k/gUDVVodgXDQ_00076366_00076674.wav,kho báu được chôn dưới gốc cây tuyết tùng đơn độc,Yes
67,segments_16k/gUDVVodgXDQ_00077458_00077674.wav,tiếp theo là coi bản đồ để tìm đường đi đến đó,Yes
68,segments_16k/gUDVVodgXDQ_00085752_00086116.wav,kho báu chắc chắn đã được chôn ở đâu đó trên ngọn núi này rồi nè,Yes
69,segments_16k/gUDVVodgXDQ_00088350_00088710.wav,tới giờ tới giờ cậu vẫn không biết đầu lâu là gì thiệt hay sao,Yes
70,segments_16k/gUDVVodgXDQ_00092324_00092500.wav,không không có gì hết chú muốn hỏi cái gì,Yes
71,segments_16k/gUDVVodgXDQ_00094614_00094932.wav,bởi vì chỉ có hai đứa mình mới biết về kho báu đó thôi mà,Yes
72,segments_16k/gUDVVodgXDQ_00097906_00098154.wav,vậy là tụi mình đành phải quay về điểm xuất phát rồi,Yes
73,segments_16k/gUDVVodgXDQ_00113761_00113958.wav,cần phải tìm ra chỗ bắt đầu lâu trước mới được,Yes
74,segments_16k/gUDVVodgXDQ_00117833_00118050.wav,tụi mình đã tìm ra được rồi,No
75,segments_16k/gUDVVodgXDQ_00121498_00121783.wav,cây tuyết tùng đơn độc có đầu lâu canh giữ chính là,Yes
76,segments_16k/gUDVVodgXDQ_00140650_00140970.wav,doraemon à dù sao tụi mình cũng đã trải nghiệm cảm giác,No
77,segments_16k/dOOKpDm9TfA_00010804_00011526.wav,a mình đu dây được rồi nè đó không đáng sợ chút nào có đúng không ờ,No
78,segments_16k/dOOKpDm9TfA_00060214_00060454.wav,mình đã liên lạc với chủ sở hữu của nó rồi,Yes
79,segments_16k/dOOKpDm9TfA_00086176_00086372.wav,ba cậu ấy tháo chạy được rồi,Yes
80,segments_16k/HGB3aKpmH7c_00017106_00020106.wav,ha anh nobita ơi anh doraemon ăn mất tiêu mấy cái bánh mì dưa hấu của em rồi thì anh đã nói mua cái khác đền cho em rồi mà dorami nhưng mà trước khi anh ăn anh không thèm hỏi em tiếng nào hết anh nobita thấy em có nên tức giận không cái gì chứ cậu định đứng về phía dorami hả nobita mà nè doraemon à cậu có thể giúp mình lên tivi được không vậy hả đừng có gọi tên mình cậu cứ đi mà nói chuyện với dorami đi nè đừng có,No
81,segments_16k/HGB3aKpmH7c_00043162_00043402.wav,mấy chuyện này làm sao làm khó mình được chứ,Yes
82,segments_16k/HGB3aKpmH7c_00076598_00076902.wav,không sao cứ coi như mình chưa từng thấy tờ rơi này là được rồi,No
83,segments_16k/HGB3aKpmH7c_00087366_00087542.wav,nobita cậu vừa phải thôi nha,Yes
84,segments_16k/HGB3aKpmH7c_00089388_00089496.wav,chụp liền,Yes
85,segments_16k/HGB3aKpmH7c_00091734_00091936.wav,ai cũng có lúc nhầm lẫn mà đúng không,Yes
86,segments_16k/HGB3aKpmH7c_00096674_00097086.wav,cái máy này là dùng để chụp lại những chú chim côn trùng và những con vật biết bay,Yes
87,segments_16k/HGB3aKpmH7c_00097086_00097514.wav,cũng như chụp lại những thứ chập chờn mà cậu không thể nào bắt kịp bằng mắt thường được,Yes
88,segments_16k/HGB3aKpmH7c_00097514_00097810.wav,nó sẽ đóng băng mọi vật giúp cậu nghiên cứu dễ dàng hơn,Yes
89,segments_16k/HGB3aKpmH7c_00097810_00098206.wav,bây giờ tụi mình sẽ cùng làm thử động tác vung gậy đánh bóng chài như vầy nè,Yes
90,segments_16k/HGB3aKpmH7c_00099072_00099392.wav,nhờ như vậy mà trái bóng mới có lực để bay xa đó biết không,Yes
91,segments_16k/HGB3aKpmH7c_00125590_00125718.wav,jaian sẽ bị bất động,Yes
92,segments_16k/HGB3aKpmH7c_00149962_00150906.wav,à mà thôi đừng có xài nè dù sao thì cậu cũng lấy ra rồi mà đưa cho mình đi doraemon ăng ten này chiếu vào ai thì người đó sẽ chăm sóc cho cậu chu đáo quá mức,No
93,segments_16k/HGB3aKpmH7c_00155160_00155368.wav,cậu muốn đọc truyện không hay là muốn xem tivi,Yes
94,segments_16k/HGB3aKpmH7c_00158264_00158660.wav,hả cậu mới ho sao cậu có bị sốt không chắc là bị cảm cúm rồi,Yes
95,segments_16k/HGB3aKpmH7c_00214188_00214469.wav,là mình muốn nôn hết đồ ăn trong bụng ra,Yes
96,segments_16k/HGB3aKpmH7c_00224121_00224506.wav,nếu mình nuốt một viên thì âm thanh sẽ bị trễ mười phút,Yes
97,segments_16k/HGB3aKpmH7c_00226762_00227056.wav,cậu nói xong rồi thì mười phút sau giọng cậu sẽ vang lại,Yes
98,segments_16k/HGB3aKpmH7c_00233119_00233236.wav,trong vòng ba tiếng,Yes
99,segments_16k/HGB3aKpmH7c_00240684_00240988.wav,dàn đồng ca của mẹ chắc chắn sẽ đoạt giải cho mà coi,Yes
100,segments_16k/HGB3aKpmH7c_00306696_00307552.wav,được luôn để mình coi coi đúng là chặt thiệt rồi mình lo cho cậu mà cười cái gì mình biết mà cậu mau,No
101,segments_16k/HGB3aKpmH7c_00316508_00316806.wav,đúng rồi không thể để cho cậu ấy cười lớn tiếng được,Yes
102,segments_16k/HGB3aKpmH7c_00333318_00333648.wav,con trai của nobita bỏ trốn,Yes
103,segments_16k/HGB3aKpmH7c_00342124_00342432.wav,ba ghét mình cho nên mới tàn nhẫn như vậy á,No
104,segments_16k/HGB3aKpmH7c_00393648_00393888.wav,cậu nhóc này chính là con trai của nobisuke á,Yes
105,segments_16k/6spSafqW5Kk_00026139_00026400.wav,hãy tới ngày đầu của năm thứ chín fuse,Yes
106,segments_16k/6spSafqW5Kk_00115446_00115568.wav, đâu có gì đâu,Yes
107,segments_16k/zu5nBfghmIY_00018940_00019154.wav,đợi mình bây giờ mình sẽ tìm cho cậu một cô bạn gái,Yes
108,segments_16k/zu5nBfghmIY_00069804_00070078.wav,chấn động bài kiểm tra của suneo,Yes
109,segments_16k/zu5nBfghmIY_00093516_00093968.wav,ở thế kỷ hai mươi hai cái máy này được sử dụng để tìm kiếm tài liệu giấy tờ bị gió thổi mất,Yes
110,segments_16k/zu5nBfghmIY_00109635_00109918.wav,sản phẩm mới nhất được cơ quan fbi sáng chế,Yes
111,segments_16k/zu5nBfghmIY_00118185_00118333.wav,bạn bè mà làm như vậy đó hả,Yes
112,segments_16k/zu5nBfghmIY_00119650_00119782.wav,hai cậu hãy trả lời mình đi,Yes
113,segments_16k/Rhb17GpOeug_00032118_00032386.wav,anh ta bắt cậu phải chuyển tất cả sang chung cư sao,Yes
114,segments_16k/Rhb17GpOeug_00032770_00033052.wav,thôi cậu đừng có khóc để mình giúp cậu một tay nha,Yes
115,segments_16k/Rhb17GpOeug_00036288_00036436.wav,mình đặt cái này ở đây có được không,Yes
116,segments_16k/Rhb17GpOeug_00045428_00045616.wav,nobita mình để tạm ở đây có được không,Yes
117,segments_16k/Rhb17GpOeug_00065820_00066076.wav,bây giờ làm bài tập về nhà đi để tối khỏi làm,Yes
118,segments_16k/Rhb17GpOeug_00067796_00068080.wav,thì bảo bối này sẽ cho cậu thấy mọi khoảnh khắc đều không ngừng trôi,Yes
119,segments_16k/Rhb17GpOeug_00068198_00068446.wav,cậu không cảm thấy mình đang lãng phí thời gian hay sao,Yes
120,segments_16k/Rhb17GpOeug_00069662_00069876.wav,mình đã nói thời gian vô cùng quý báu rồi mà,Yes
121,segments_16k/Rhb17GpOeug_00076054_00076252.wav,cậu thấy nó kỳ diệu hông nobita,Yes
122,segments_16k/Rhb17GpOeug_00078466_00078776.wav,cậu có nhớ trong dân gian người ta hay nói bị hồ ly lừa không,Yes
123,segments_16k/Rhb17GpOeug_00082712_00082894.wav,ây da tay của mình đau quá doraemon,No
124,segments_16k/Rhb17GpOeug_00082894_00083226.wav,doraemon ơi đây chính là những câu nói không lọt lỗ tai của cậu đó nobita,No
125,segments_16k/Rhb17GpOeug_00105948_00106270.wav,xem ra cậu đang rơi vào hố sâu tuyệt vọng rồi đó,Yes
126,segments_16k/Rhb17GpOeug_00111718_00111996.wav,nếu mà cậu nói như vậy trái tim của cậu sẽ vỡ thiệt đó,Yes
127,segments_16k/Rhb17GpOeug_00115908_00116111.wav,tóm lại nobita được mấy điểm vậy thầy,Yes
128,segments_16k/Rhb17GpOeug_00119440_00119698.wav,nobita vui quá nên bay bổng á thầy,Yes
129,segments_16k/Rhb17GpOeug_00125652_00125859.wav,à thì ra là vậy mình biết rồi,Yes
130,segments_16k/Rhb17GpOeug_00126030_00126290.wav,đó chính là âm thanh của mùa xuân đang đến đó,Yes
131,segments_16k/FYSoFbnCAeo_00036948_00037074.wav,chờ mình đã nobita,Yes
132,segments_16k/FYSoFbnCAeo_00042708_00042944.wav,mình đã nói là cậu không làm chuyện xấu được rồi mà,Yes
133,segments_16k/VBjTy9C_db8_00022926_00023706.wav,à xin lỗi hai đứa một chút nha ngoan đi qua đây theo anh nè đi thôi đi thôi,Yes
134,segments_16k/VBjTy9C_db8_00024764_00026362.wav,bắt đầu nó là cái gì dạ đây là hạt giống cỏ chăn nuôi bánh kẹo cỏ này sẽ mọc lên nhanh lắm tụi mình cứ thả hai đứa socola này ở đây vậy là được nhìn tụi nó mọc lên y như đồng cỏ,No
135,segments_16k/VBjTy9C_db8_00094100_00094306.wav,chơi với bạn bè vẫn hơn là chơi với núi chứ,Yes
136,segments_16k/VBjTy9C_db8_00113233_00113438.wav,xin ngài hãy nghĩ cho tương lai nobita,Yes
137,segments_16k/Lf23c8sfLbA_00017954_00018146.wav,cái cây đó rất là quan trọng,Yes
138,segments_16k/Lf23c8sfLbA_00067364_00067668.wav,theo mình nhớ thì cây anh đào có thể sống thọ tới một trăm năm lận đó,Yes
139,segments_16k/Lf23c8sfLbA_00067826_00068036.wav,bây giờ chỉ cần trồng lại nó là được rồi,Yes
140,segments_16k/Lf23c8sfLbA_00071402_00071628.wav,tối nay chúng ta sẽ tiến hành,Yes
141,segments_16k/Lf23c8sfLbA_00107361_00107502.wav,cho biết là hơi xa,Yes
142,segments_16k/Lf23c8sfLbA_00107502_00107714.wav,nhưng mà ông có thể qua đó được mà có đúng không,Yes
143,segments_16k/GPi70fzj7QE_00020690_00023148.wav,chỉ cần nhỏ cái này vào sa kê thì nó sẽ đẻ trứng sa kê đẻ trứng hả thì giống như là cá đẻ trứng vậy đó ta sẽ đem thả xuống sông thả sông thì loài này sẽ bơi ra biển và lớn lên ở ngoài đó sinh sản thì quay về lúc đó chúng ta sẽ có những con cá chắc thịt nè nè nè chờ một chút đã mình nói là sa kê mà cậu đang nghĩ tới cái gì vậy hả doraemon thì là cá sa kê sa kê là cá hồi mà đúng không sa kê mà mình nó chính là rượu sa kê,No
144,segments_16k/GPi70fzj7QE_00037232_00037456.wav,các bé sa kê đi bảo trọng,Yes
145,segments_16k/GPi70fzj7QE_00038352_00038620.wav,nhớ là phải quay về đúng chỗ này nghe chưa,Yes
146,segments_16k/GPi70fzj7QE_00040020_00040160.wav,là tối nay đó ba,Yes
147,segments_16k/GPi70fzj7QE_00044874_00045064.wav,mình sẽ câu một mẻ thiệt lớn,No
148,segments_16k/GPi70fzj7QE_00048336_00048562.wav,mình không thấy chai rượu sa kê nào bơi về hết,Yes
149,segments_16k/GPi70fzj7QE_00051340_00051466.wav,vậy từ giờ đừng có nhờ mình,Yes
150,segments_16k/GPi70fzj7QE_00061296_00061570.wav,vậy thì ngày mai mình sẽ đi làm sạch con sông để đón chúng nó về,Yes
151,segments_16k/GPi70fzj7QE_00120624_00120926.wav,nó sẽ phát hiện ra rồi tự động bắn tên lửa vào người ra lệnh,Yes
152,segments_16k/GPi70fzj7QE_00122770_00123032.wav,giờ thì mình đi đặt ra đa cho những tên lửa còn lại đây,Yes
153,segments_16k/GPi70fzj7QE_00125556_00125859.wav,tiếp theo là tụi mình sẽ đi nói với jaian và suneo,Yes
154,segments_16k/GPi70fzj7QE_00126422_00126648.wav,tốt hơn hết là cậu đừng bấm vô cái nút đó,Yes
155,segments_16k/GPi70fzj7QE_00127433_00127690.wav,chính vì vậy hãy bỏ bộ điều khiển xuống đi,Yes
156,segments_16k/GPi70fzj7QE_00132994_00133236.wav,đó chính là hãy dừng cuộc chiến ngu ngốc này lại đi,Yes
157,segments_16k/cqnAuSqg54w_00034118_00034382.wav,làm sao đây làm sao đây a có cách rồi,Yes
158,segments_16k/cqnAuSqg54w_00040762_00041100.wav,a nếu mình quay người giống bong bóng thì mẹ sẽ thấy nguyên cái đầu tròn vo của mình,Yes
159,segments_16k/cqnAuSqg54w_00059948_00060146.wav,cô ơi bánh già trà hả cô,Yes
160,segments_16k/cqnAuSqg54w_00061590_00061844.wav,cô không thấy cái bánh gạo này nó quá tròn sao,Yes
161,segments_16k/cqnAuSqg54w_00068680_00068868.wav,dạ nhưng cái mặt của mẹ thì,Yes
162,segments_16k/cqnAuSqg54w_00091862_00092116.wav,nó sẽ tự động lên kế hoạch cho dù cậu không muốn làm,Yes
163,segments_16k/cqnAuSqg54w_00094432_00094766.wav,vì vậy cậu đừng lo cứ đặt thời gian biểu giống như lời mình nói đi,Yes
164,segments_16k/A3DSH9yzdbI_00074742_00075184.wav,việc đầu tiên là hãy kéo lá cờ này lên để tuyên bố thành lập đất nước mới,Yes
165,segments_16k/A3DSH9yzdbI_00130552_00130780.wav,ha thật là may quá đi,Yes
166,segments_16k/A3DSH9yzdbI_00186624_00186794.wav,cậu du hành trong khoảng ba mươi giây rồi đó,Yes
167,segments_16k/A3DSH9yzdbI_00190914_00191042.wav,cứ giao cho mình đi nha,Yes
168,segments_16k/A3DSH9yzdbI_00200320_00200456.wav,xin lỗi để cậu đợi lâu,Yes
169,segments_16k/A3DSH9yzdbI_00251378_00251552.wav,ai cho hai cậu đọc nhật kí của mình hả,Yes
170,segments_16k/3bWGd2t8Mak_00015462_00016408.wav,mẹ ơi mẹ ơi con cũng không tán thành việc này đâu mẹ tha lỗi cho tụi con đi nha đừng có làm vậy mà mẹ ồn ào quá đi mẹ đã nói rồi đừng có nhiều lời,No
171,segments_16k/3bWGd2t8Mak_00022370_00023680.wav,phải rồi đó bạn làm gì giúp mẹ đi làm gì được bây giờ mình cũng giống như bạn cho nên làm sao mà hiểu rõ được tâm lý của phụ nữ a phải rồi chuyện anh muốn nói với em là chuyện này hả,No
172,segments_16k/3bWGd2t8Mak_00023938_00024276.wav,anh lắm nhưng bây giờ làm sao để tìm lại sự hòa thuận,No
173,segments_16k/3bWGd2t8Mak_00024276_00024522.wav,cho gia đình anh muốn em phải hết mình giúp,Yes
174,segments_16k/3bWGd2t8Mak_00032966_00033178.wav,việc này đúng là phiền phức thiệt,Yes
175,segments_16k/3bWGd2t8Mak_00033952_00034294.wav,hay mình đi nói với mẹ là mọi người không thấy mẹ mập đi,Yes
176,segments_16k/3bWGd2t8Mak_00040192_00040436.wav,hay là bạn đi lấy hủ socola hồi nãy ra đây đi,Yes
177,segments_16k/3bWGd2t8Mak_00041826_00042072.wav,chỉ cần ăn một viên thôi là mẹ sẽ giảm một ký luôn,Yes
178,segments_16k/3bWGd2t8Mak_00062352_00062529.wav,nếu đánh trận nữa thì sao đây,Yes
179,segments_16k/3bWGd2t8Mak_00067928_00068216.wav,mình đã làm cho trái banh nó nhẹ như bông bóng đó,Yes
180,segments_16k/3bWGd2t8Mak_00091062_00091290.wav,bạn sẽ không cần phải đi học nữa đúng không,Yes
181,segments_16k/3bWGd2t8Mak_00091592_00091722.wav,vậy thì không được ,Yes
182,segments_16k/3bWGd2t8Mak_00092058_00092274.wav,không đâu bạn đừng có mơ,Yes
183,segments_16k/3bWGd2t8Mak_00100102_00100334.wav,mình nhất định sẽ không ra ngoài nữa đâu,Yes
184,segments_16k/3bWGd2t8Mak_00100334_00100636.wav,suốt ngày gặp mình là toàn mượn bảo bối không à,Yes
185,segments_16k/3bWGd2t8Mak_00100786_00100944.wav,ở trong đây là không gian bốn chiều,Yes
186,segments_16k/3bWGd2t8Mak_00100944_00101128.wav,có đầy đủ tiện nghi nhất ,Yes
187,segments_16k/3bWGd2t8Mak_00106211_00106468.wav,khi nào các bạn chưa hiểu vì sao mình giận,Yes
188,segments_16k/3bWGd2t8Mak_00109506_00109783.wav,mình giới thiệu nội thất bên trong hang động cho mấy bạn coi nha,Yes
189,segments_16k/3bWGd2t8Mak_00109978_00110311.wav,toàn bộ thức ăn đều được tổng hợp từ khí oxy mặt trời và nước,Yes
190,segments_16k/3bWGd2t8Mak_00110311_00110559.wav,vì vậy có muốn làm bao nhiêu bánh rán cũng được hết,Yes
191,segments_16k/3bWGd2t8Mak_00112482_00112870.wav,bởi vì bên này là không gian bốn chiều nên rất rộng rãi và thoải mái,Yes
192,segments_16k/3bWGd2t8Mak_00114930_00115224.wav,nhưng mà không thấy được thế giới bên ngoài đâu nên đừng có vô,Yes
193,segments_16k/3bWGd2t8Mak_00117335_00117620.wav,chết rồi không biết là nó bị hư ở đâu vậy ta,Yes
194,segments_16k/3bWGd2t8Mak_00128846_00129052.wav,cuối cùng thì các bạn đã hiểu ra rồi,Yes
195,segments_16k/3bWGd2t8Mak_00130058_00130244.wav,lần này mình sẽ tha lỗi cho các bạn,Yes
196,segments_16k/3bWGd2t8Mak_00131582_00131756.wav,bây giờ mọi người bỏ đi hết còn mình,Yes
197,segments_16k/3bWGd2t8Mak_00132266_00132482.wav,vậy là mình phải ở lại tới ngày mai lận hả,Yes
198,segments_16k/3bWGd2t8Mak_00136054_00136348.wav,nobita tới giờ ăn cơm rồi kìa,Yes
199,segments_16k/eVqzgcb-Bu0_00010786_00011050.wav,mỗi lần cậu đội nó lên đầu thì phải ba tiếng mới tháo ra được,Yes
200,segments_16k/eVqzgcb-Bu0_00011980_00012186.wav,chiếc vòng của gió,Yes
201,segments_16k/eVqzgcb-Bu0_00017660_00017934.wav,thời tiết hôm nay đúng là ấm ghê ha,Yes
202,segments_16k/eVqzgcb-Bu0_00032878_00033246.wav,thì không phải là con diều bay lên mà chính người thả sẽ bay lên trời,Yes
203,segments_16k/eVqzgcb-Bu0_00050794_00051060.wav,đây là một bảo bối hiện đại của thế kỷ tương lai đó,Yes
204,segments_16k/eVqzgcb-Bu0_00051655_00051940.wav,là chúng ta sẽ ở mùa hạ nắng chói chang liền,Yes
205,segments_16k/eVqzgcb-Bu0_00060141_00060274.wav,cậu đừng có nói chuyện đó nữa,Yes
206,segments_16k/eVqzgcb-Bu0_00061294_00061566.wav,cả đời này mình cũng sẽ không bao giờ đụng tới nó nữa đâu,Yes
207,segments_16k/eVqzgcb-Bu0_00081806_00081924.wav,ê đừng mà đừng mà,Yes
208,segments_16k/eVqzgcb-Bu0_00082116_00082464.wav,em đã mất công vậy thì anh sẽ cố gắng ăn hết cho em vui,Yes
209,segments_16k/eVqzgcb-Bu0_00085404_00085628.wav,mình không thể để cậu sử dụng nó được,Yes
210,segments_16k/eVqzgcb-Bu0_00108180_00108530.wav,cho nên mình mới nói với cậu là chỉ được dùng khi nào thật nguy cấp thôi,Yes
211,segments_16k/eVqzgcb-Bu0_00111200_00111394.wav,cái máy này khó điều khiển lắm á,Yes
212,segments_16k/611UFzs91ss_00000816_00001312.wav,nè nobita ơi cùng nhau đi ăn sáng thôi,Yes
213,segments_16k/611UFzs91ss_00038832_00039024.wav,máy biến đổi vật liệu,Yes
214,segments_16k/611UFzs91ss_00039206_00039390.wav,rồi dùng nó để đổi giấy thành sắt,Yes
215,segments_16k/611UFzs91ss_00049132_00049282.wav,bây giờ chúng ta đi đâu đây,Yes
