audio_path,transcripts,tag
segments_16k/gUDVVodgXDQ_00075056_00075188.wav,coi chừng kìa,Yes
segments_16k/gUDVVodgXDQ_00076674_00076956.wav,có đầu lâu canh giữ trên núi shinigami,Yes
segments_16k/gUDVVodgXDQ_00082690_00082850.wav,shi có nghĩa là bốn,Yes
segments_16k/gUDVVodgXDQ_00088748_00088960.wav,cậu đã đọc truyện về núi đầu lâu rồi mà,Yes
segments_16k/gUDVVodgXDQ_00090530_00090856.wav,có thể là một hòn đá hoặc rễ cây có hình sọ người thôi,Yes
segments_16k/gUDVVodgXDQ_00095570_00095858.wav,vậy thì tụi mình cần phải tìm ra hòn đá đầu lâu đó trước,Yes
segments_16k/gUDVVodgXDQ_00096710_00097002.wav,hòn đá này cũng không có hình dạng giống đầu lâu luôn,Yes
segments_16k/gUDVVodgXDQ_00123178_00123374.wav,mình đã lỡ để nơi chỗ đằng kia rồi,Yes
segments_16k/gUDVVodgXDQ_00141158_00141254.wav,vui mà đúng không,Yes
segments_16k/dOOKpDm9TfA_00042046_00042242.wav,không biết từ chỗ nào đã phá lồng trốn thoát,Yes
segments_16k/dOOKpDm9TfA_00057616_00057760.wav,ở một quốc gia nhỏ như nhật bản,Yes
segments_16k/dOOKpDm9TfA_00066864_00067086.wav,huy hiệu theo dõi dấu vết,Yes
segments_16k/dOOKpDm9TfA_00067362_00067536.wav,giữa lúc trời lạnh như vậy hay sao,Yes
segments_16k/dOOKpDm9TfA_00078092_00078526.wav,nếu vậy thì chỉ cần biết được người đó đang ở đâu vào mọi thời điểm là được chứ gì,Yes
segments_16k/dOOKpDm9TfA_00083980_00084194.wav,sẽ tạo ra các điểm đánh dấu trên bản đồ này,Yes
segments_16k/dOOKpDm9TfA_00085846_00085972.wav,chắc là trang bị được đó,Yes
segments_16k/HGB3aKpmH7c_00037936_00038084.wav,đang rất được mong đợi,Yes
segments_16k/HGB3aKpmH7c_00038330_00038608.wav,giờ xem trò đan dây bằng tay vô cùng khéo léo của mình,No
segments_16k/HGB3aKpmH7c_00049642_00049942.wav,nếu đã như vậy tụi mình sẽ thử coi ai nổi tiếng hơn,No
segments_16k/HGB3aKpmH7c_00055186_00055402.wav,lần này họ đã vượt mặt chúng ta rồi kìa,Yes
segments_16k/HGB3aKpmH7c_00084450_00084752.wav,à đó chỉ là một chức năng của máy ảnh này thôi,Yes
segments_16k/HGB3aKpmH7c_00085172_00085602.wav,cái này là một bảo bối có thể làm mọi chuyển động dừng lại trong một khoảng thời gian mà mình muốn,Yes
segments_16k/HGB3aKpmH7c_00086176_00086498.wav,nếu cậu bấm chụp lại thêm một lần nữa thì sẽ trở lại bình thường,Yes
segments_16k/HGB3aKpmH7c_00088052_00088198.wav,buổi độc diễn của jaian,Yes
segments_16k/HGB3aKpmH7c_00129766_00130950.wav,đã quá đi chúc cậu ngủ ngon á jaian vẫn đang đóng băng ở ngoài sân bóng,Yes
segments_16k/HGB3aKpmH7c_00154406_00154668.wav,đâu đâu cậu muốn uống trà đúng không,Yes
segments_16k/HGB3aKpmH7c_00206590_00206806.wav,mình có việc nên phải đi ra ngoài,Yes
segments_16k/HGB3aKpmH7c_00208834_00209140.wav,cậu có rảnh thì ra đó với mọi người luôn đi nha,Yes
segments_16k/HGB3aKpmH7c_00209864_00210252.wav,đây chỉ là giọng nói của mình đã ghi lại cách đây ba mươi phút thôi,Yes
segments_16k/HGB3aKpmH7c_00214019_00214176.wav,cứ mỗi lần nghe jaian hát,Yes
segments_16k/HGB3aKpmH7c_00221944_00222256.wav,chúng ta đành phải chấp nhận nghe jaian hát suốt ba tiếng,Yes
segments_16k/HGB3aKpmH7c_00223508_00223832.wav,dạo này sẽ làm cho âm thanh phát ra trễ hơn lúc mình nói,Yes
segments_16k/HGB3aKpmH7c_00227148_00227454.wav,cứ một viên kẹo thì âm thanh sẽ bị lùi lại mười phút,Yes
segments_16k/HGB3aKpmH7c_00227962_00228228.wav,đó chính là giọng nói của mình cách đây mười phút đó mà,Yes
segments_16k/HGB3aKpmH7c_00232862_00233119.wav,vậy thì tụi mình sẽ không cần phải nghe giọng hát của jaian,Yes
segments_16k/HGB3aKpmH7c_00238412_00238738.wav,không thể nào tin được là có người lại hát tệ tới như vậy luôn,Yes
segments_16k/HGB3aKpmH7c_00240544_00240684.wav,dạ phải dạ phải đó,Yes
segments_16k/HGB3aKpmH7c_00270928_00272376.wav,thôi được rồi nếu như cậu muốn cười tới như vậy thì hãy dùng thử cái này đi  tai nghe khúc khích chỉ cần gắn cái này vô tai thì tất cả những gì mà cậu nghe được đều có thể làm cậu cười,Yes
segments_16k/HGB3aKpmH7c_00273622_00274640.wav,cậu mới hỏi mình thấy sao hả mình nói về mắc cười lắm hả cậu nói bộ mắc cười lắm hả,No
segments_16k/HGB3aKpmH7c_00320810_00321008.wav,mà buổi hòa nhạc được tổ chức ở đâu vậy,Yes
segments_16k/HGB3aKpmH7c_00345516_00345884.wav,vì muốn gặp ba nên con mới từ tương lai về đây đó ba,No
segments_16k/HGB3aKpmH7c_00351152_00351530.wav,tưởng tượng thì không bao giờ có thể giống với thực tế đâu nobita,Yes
segments_16k/HGB3aKpmH7c_00370880_00371134.wav,có lẽ tụi mình nên báo cho cậu ấy một tiếng,Yes
segments_16k/HGB3aKpmH7c_00373282_00373656.wav,bởi vì trong tương lai nhà của cậu sẽ trở thành nhà vệ sinh công cộng,Yes
segments_16k/6spSafqW5Kk_00027364_00027616.wav,bí mật của nobita,Yes
segments_16k/6spSafqW5Kk_00044084_00044216.wav,để chuyện đó cho mình,Yes
segments_16k/6spSafqW5Kk_00060450_00060552.wav,để cho mình,Yes
segments_16k/6spSafqW5Kk_00060896_00061178.wav,giờ mình sẽ dùng cái mũi này để đánh hơi bọn bắt cóc,Yes
segments_16k/t0PG--Byedw_00013082_00014428.wav,cũng đúng cũng đúng nhưng mà vì sao lại đến nhà mình vậy ta bảo bối này là máy quay lại thời gian và địa điểm của sự việc nào đó mà mình muốn giống như trong đoạn phim video vậy đó nhưng mọi thứ được diễn bằng người thật lợi hại quá nó cũng có thể tua ngược thời,Yes
segments_16k/zu5nBfghmIY_00021668_00021852.wav,rồi cậu không cần phải mắc cỡ đâu,Yes
segments_16k/zu5nBfghmIY_00028908_00029186.wav,mình đã cài đặt cho roboco chỉ thích mỗi một mình cậu thôi,Yes
segments_16k/zu5nBfghmIY_00030033_00030232.wav,bây giờ mình phải ra ngoài mua bánh rán đã,Yes
segments_16k/zu5nBfghmIY_00030342_00030598.wav,hai cậu cứ việc thoải mái nói chuyện với nhau đi nha,Yes
segments_16k/zu5nBfghmIY_00109476_00109635.wav,máy giải mã mật thư,Yes
segments_16k/zu5nBfghmIY_00110768_00111008.wav,những chữ được cái máy đánh dấu chính là đáp án,Yes
segments_16k/zu5nBfghmIY_00118658_00118802.wav,không muốn cho người khác biết mà,Yes
segments_16k/zu5nBfghmIY_00123778_00124002.wav,các điệp viên thường đem theo khầu sung này ở bên người,Yes
segments_16k/Rhb17GpOeug_00017992_00018272.wav,cây lăn trợ giúp chuyển nhà,Yes
segments_16k/Rhb17GpOeug_00031048_00031245.wav,à cậu định nằm dài cả ngày như vậy,Yes
segments_16k/Rhb17GpOeug_00033710_00033896.wav,bình tĩnh bình tĩnh coi mình nè,Yes
segments_16k/Rhb17GpOeug_00036628_00036974.wav,sau khi đặt đúng chỗ rồi thì mình sẽ dùng bình xịt nước,Yes
segments_16k/Rhb17GpOeug_00037918_00038242.wav,vậy là từ bây giờ còn có thể di chuyển đồ đạc nhẹ nhàng rồi,Yes
segments_16k/Rhb17GpOeug_00065488_00065674.wav,giờ đi học về là cậu đã nằm,Yes
segments_16k/Rhb17GpOeug_00069876_00070138.wav,sao cậu có thể lười nhát ham chơi và lãng phi như vậy chứ,Yes
segments_16k/Rhb17GpOeug_00070912_00071196.wav,vậy thì từ hôm nay cậu cần phải nỗ lực học hành hơn nữa,Yes
segments_16k/Rhb17GpOeug_00074960_00075162.wav,đây chính là máy mô phỏng hiện tượng,Yes
segments_16k/Rhb17GpOeug_00075162_00075398.wav,không phải ông bà ta có câu dòng chảy ký ức,Yes
segments_16k/Rhb17GpOeug_00075706_00076054.wav,bảo bối này của mình có thể biến những câu nói đó thành sự vật cụ thể,Yes
segments_16k/Rhb17GpOeug_00090728_00090992.wav,mọi người có thấy suneo giống như một chú mèo ngoan không,Yes
segments_16k/Rhb17GpOeug_00121242_00121396.wav,chúc mừng cậu nha nobita,Yes
segments_16k/FYSoFbnCAeo_00032514_00032627.wav,à nobita đây rồi,Yes
segments_16k/FYSoFbnCAeo_00034998_00035190.wav,cậu đừng có bi quan có được không,Yes
segments_16k/FYSoFbnCAeo_00036208_00036468.wav,suy nghĩ kiểu này có hơi tiêu cực đó nha,Yes
segments_16k/FYSoFbnCAeo_00038676_00038842.wav,chỉ cần đeo sợi dây này lên đầu,Yes
segments_16k/FYSoFbnCAeo_00038842_00039038.wav,thì cậu không thể làm người xấu được đâu,Yes
segments_16k/FYSoFbnCAeo_00047480_00047772.wav,cho nên cậu đừng nghĩ tới chuyện làm người xấu nữa nha,Yes
segments_16k/FYSoFbnCAeo_00052836_00053184.wav,dù sao bây giờ cậu cũng biết thêm niềm vui khi giúp đỡ mọi người rồi,Yes
segments_16k/FYSoFbnCAeo_00055155_00055296.wav,vậy vậy phải làm sao đây,Yes
segments_16k/VBjTy9C_db8_00019668_00020996.wav,tới giờ cho socola ăn rồi kìa phiền phức quá đi nếu cậu không cho ăn nói thì đừng có đòi nuôi sô cô la làm gì,Yes
segments_16k/VBjTy9C_db8_00051572_00052629.wav,vì sao ở các nông trại thật người ta thường nuôi thêm mấy con chó để canh gác bảo vệ đám gia súc khỏi lũ chó soi nhưng mà ở đây a đúng rồi ha,Yes
segments_16k/VBjTy9C_db8_00064138_00064396.wav,jaian và suneo mới qua nhà kiếm cậu kìa,Yes
segments_16k/VBjTy9C_db8_00067792_00068130.wav,để mình giúp cho tình bạn của cậu với ngọn núi này càng thêm gắn bó nha,Yes
segments_16k/VBjTy9C_db8_00068446_00068714.wav,cậu hãy bóp nát nó rồi đem rải quanh núi,Yes
segments_16k/VBjTy9C_db8_00069926_00070318.wav,từ bây giờ thì cậu và nguyên ngọn núi này đã có mối liên kết tình cảm với nhau,Yes
segments_16k/VBjTy9C_db8_00071298_00071618.wav,ngọn núi này yêu quý cậu nên đặc biệt làm ra nó cho cậu,Yes
segments_16k/VBjTy9C_db8_00073686_00073968.wav,trời ơi biết ngay mà cậu ấy có bao giờ nghe mình đâu,Yes
segments_16k/VBjTy9C_db8_00082442_00082590.wav,dậy đi nobita,Yes
segments_16k/VBjTy9C_db8_00091834_00092070.wav,bạn bè đã lên tiếng thì hơi quá rồi,Yes
segments_16k/VBjTy9C_db8_00094306_00094592.wav,cậu đừng có suốt ngày chỉ biết nằm ngủ mà lo học hành đàng hoàng giùm đi,Yes
segments_16k/VBjTy9C_db8_00094924_00095180.wav,bộ cậu tính ở lại trên núi này cho đến hết đời hay sao,Yes
segments_16k/VBjTy9C_db8_00106070_00106418.wav,xin ngài hãy giúp tôi dùng phép thuật để bắt nobita đừng đến ngọn núi này nữa,Yes
segments_16k/VBjTy9C_db8_00106746_00107114.wav,nhưng mà nếu không làm như vậy thì cậu ấy sẽ không bao giờ chịu rời khỏi ngọn núi này,Yes
segments_16k/VBjTy9C_db8_00107380_00107592.wav,nếu ngài làm như vậy thì lại càng không được,Yes
segments_16k/VBjTy9C_db8_00107592_00107780.wav,tôi nhất quyết sẽ đưa nobitavề nhà,Yes
segments_16k/VBjTy9C_db8_00112588_00112906.wav,cho dù gặp khó khăn ra sao thì cũng phải có ý chí đương đầu với nó,Yes
segments_16k/VBjTy9C_db8_00116402_00116746.wav,đúng là sẽ có những chuyện không may xảy ra trong cuộc sống hằng ngày của cậu,Yes
segments_16k/VBjTy9C_db8_00116746_00117088.wav,nhưng mà đâu phải tất cả mọi thứ đều tệ với cậu đúng không,Yes
segments_16k/Lf23c8sfLbA_00016816_00017052.wav,có người muốn chặt cây cổ thụ đó thiệt hả,Yes
segments_16k/Lf23c8sfLbA_00020102_00020276.wav,cùng bảo vệ cây cổ thụ thôi,Yes
segments_16k/Lf23c8sfLbA_00031398_00031633.wav,băng keo làm uốn cong không khí,Yes
segments_16k/Lf23c8sfLbA_00036936_00037232.wav,mấy người đó không phải là kiểu người dễ dàng bỏ cuộc như vậy,Yes
segments_16k/Lf23c8sfLbA_00046930_00047134.wav,hãy làm cho ông ấy cố gắng hết sức mình đi,Yes
segments_16k/Lf23c8sfLbA_00051164_00051441.wav,có ông kaminari rồi thì không cần phải lo gì hết,Yes
segments_16k/Lf23c8sfLbA_00055804_00055941.wav,ờ một cái cây sắp chết,Yes
segments_16k/Lf23c8sfLbA_00083624_00083772.wav,rồi sau đó đi ra bờ sau,Yes
segments_16k/Lf23c8sfLbA_00102252_00102480.wav,thiết bị liên hệ trái tim,Yes
segments_16k/GPi70fzj7QE_00037806_00038090.wav,mình nghĩ với tốc độ tăng trưởng này thì khoảng ba ngày,Yes
segments_16k/GPi70fzj7QE_00046946_00047202.wav,thôi để mình đi kiểm tra tình hình một chút đã nha,Yes
segments_16k/GPi70fzj7QE_00050848_00051114.wav,ai là người bắt mình nhất định phải làm cho bằng được hả,Yes
segments_16k/GPi70fzj7QE_00063367_00063604.wav,à tụi mình tranh thủ chia nhau gom rác trên bờ đi,Yes
segments_16k/GPi70fzj7QE_00117335_00117656.wav,jaian và suneo đã lấy số tên lửa còn lại rồi ,Yes
segments_16k/GPi70fzj7QE_00118572_00118759.wav,không có cách đánh bại hay tránh né,Yes
segments_16k/GPi70fzj7QE_00121380_00121588.wav,nếu jaian và suneo định tấn công cậu,Yes
segments_16k/GPi70fzj7QE_00134746_00134930.wav,được rồi giờ các cậu hãy bỏ hết,Yes
segments_16k/GPi70fzj7QE_00134930_00135098.wav,điều khiển vào thùng rác không đáy này,Yes
segments_16k/GPi70fzj7QE_00143120_00143278.wav,nobita cậu giỏi lắm,Yes
segments_16k/cqnAuSqg54w_00015884_00017200.wav,chính là khuôn mặt này nè nghĩ ra vậy hả nhưng mà thật lòng mình chỉ viết ra những gì mình nghĩ trong đầu thôi chứ bộ dù sao đi nữa thì người xoi nhất định phải đáng sợ hơn chứ,No
segments_16k/cqnAuSqg54w_00032954_00033156.wav,chứ sao mình không tìm thấy vật nào hình chọn,Yes
segments_16k/cqnAuSqg54w_00034986_00035208.wav,mẹ không biết sao đây là cách làm đẹp khuôn mặt,Yes
segments_16k/cqnAuSqg54w_00040228_00040490.wav,em ơi em ơi cho anh mượn cái bong bóng chút xíu nha,Yes
segments_16k/cqnAuSqg54w_00044196_00044404.wav,tại hình tròn nguy hiểm lắm,Yes
segments_16k/cqnAuSqg54w_00055340_00055612.wav,mẹ ơi chỉ là còn muốn nói chuyện riêng với mẹ thôi mà,Yes
segments_16k/cqnAuSqg54w_00060732_00061144.wav,cô ơi con phải dùng cái ly hình vuông với các cây cũng hình vuông mới được,No
segments_16k/cqnAuSqg54w_00061252_00061426.wav,đây là vấn đề quan trọng,Yes
segments_16k/cqnAuSqg54w_00065117_00065310.wav,và đào,No
segments_16k/cqnAuSqg54w_00066212_00066446.wav,lỡ cô ấy mời bánh rán hình tròn nữa thì sao,Yes
segments_16k/cqnAuSqg54w_00067478_00067760.wav,còn cái này nữa sao,Yes
segments_16k/cqnAuSqg54w_00070936_00071108.wav,thế chắc là do nhiều năm không gặp,Yes
