audio_path,transcripts,tag
segments_16k/fXM9-ElLwbc_00305290_00305590.wav,quái nhân của thế giới tương lai,Yes
segments_16k/fXM9-ElLwbc_00308152_00308368.wav,mình nhất định sẽ tìm ra thủ phạm cho coi,Yes
segments_16k/fXM9-ElLwbc_00311648_00311834.wav,tiểu thư nhà ai mà dễ thương quá,Yes
segments_16k/fXM9-ElLwbc_00311892_00312118.wav,em xin chào em tên gì,Yes
segments_16k/fXM9-ElLwbc_00326334_00326584.wav,thì ra mấy cái dấu chân này chính là của jaian,Yes
segments_16k/fXM9-ElLwbc_00329278_00329558.wav,mình dám chắc chắn dấu chân đó chính là của jaian,Yes
segments_16k/fXM9-ElLwbc_00334566_00334760.wav,jaian thì ra cậu chính là thủ phạm,Yes
segments_16k/fXM9-ElLwbc_00337454_00337654.wav,cậu mau đưa cái túi đó cho mình đi,Yes
segments_16k/fXM9-ElLwbc_00348982_00349144.wav,cảm ơn chú đã cứu tụi cháu,Yes
segments_16k/fXM9-ElLwbc_00349662_00349820.wav,tên cháu là doraemon,Yes
segments_16k/fXM9-ElLwbc_00354224_00354468.wav,dạ được để cháu cho chú coi mặt nha,Yes
segments_16k/fXM9-ElLwbc_00363564_00363892.wav,điều tra viên đặc biệt quái quỷ gì chứ thật là đáng ghét,Yes
segments_16k/fXM9-ElLwbc_00370776_00371046.wav,thì ra là cậu ấy đã dùng bình làm đông mây,Yes
segments_16k/fXM9-ElLwbc_00381396_00381592.wav,cháu có rất nhiều điều cần phải nói với chú,Yes
segments_16k/fXM9-ElLwbc_00381784_00381990.wav,trong câu chuyện này cần chú giúp á,Yes
segments_16k/fXM9-ElLwbc_00398806_00399058.wav,hắn ta là một tên trộm ở thế kỷ hai mươi hai,Yes
segments_16k/fXM9-ElLwbc_00416114_00416296.wav,đầu mình đâu có tóc đâu mà chải,Yes
segments_16k/fXM9-ElLwbc_00432889_00433022.wav,nhưng mình ghét luyện tập lắm,No
segments_16k/fXM9-ElLwbc_00438614_00439268.wav,người độc tài là một loại người luôn muốn cho tất cả mọi người ở thế giới bắt buộc phải làm theo những sở thích và ý muốn của bản thân mình,Yes
segments_16k/fXM9-ElLwbc_00440724_00441004.wav,sẽ làm cho họ biến mất không còn chút dấu vết nào luôn,Yes
segments_16k/fXM9-ElLwbc_00457228_00457396.wav,đây chính là người anh trai của em đó,No
segments_16k/fXM9-ElLwbc_00466374_00466642.wav,mình đã nói với cậu nhiều lần là mình không muốn tập luyện rồi mà,No
segments_16k/fXM9-ElLwbc_00509406_00509904.wav,đây là chuyện xảy ra nếu như cậu làm cho những người mà cậu không thích biến mất đó,Yes
segments_16k/fXM9-ElLwbc_00510942_00511106.wav,đây thực ra là một phát minh,Yes
segments_16k/CAFfwEs1tmQ_00101374_00101498.wav,tại vì nếu không vấp ngã,Yes
segments_16k/DcdilkT1cvk_00017732_00017912.wav,bó tay với cậu đúng là đồ ham ăn,Yes
segments_16k/DcdilkT1cvk_00043184_00043424.wav,mà thật ra là bác cũng không cần biết cháu là ai đâu,Yes
segments_16k/DcdilkT1cvk_00043424_00043590.wav,nhưng mà chúng ta nói chuyện với nhau đi,Yes
segments_16k/DcdilkT1cvk_00069220_00069550.wav,nói tóm lại là cậu đang muốn có một cái máy mới chứ gì,Yes
segments_16k/DcdilkT1cvk_00069980_00070194.wav,đầu tiên là mình cần phải xoay cái núm này,Yes
segments_16k/DcdilkT1cvk_00071522_00071780.wav,tiện thể mình cho nó tiến hóa thêm chút nữa xem sao,Yes
segments_16k/DcdilkT1cvk_00072136_00072302.wav,máy nghe dạng đồng hồ đeo tay,Yes
segments_16k/DcdilkT1cvk_00074478_00074804.wav,ngược lại thì cậu có tia thpái hóa để đưa nó về thời trước đó,Yes
segments_16k/DcdilkT1cvk_00076356_00076800.wav,hình như đây là kiểu dáng đầu tiên khi con người phát minh ra cổ máy có thể phát ra âm thanh á,Yes
segments_16k/DcdilkT1cvk_00079254_00079516.wav,bây giờ nó đã trở thành bút chì tự động rồi đó,Yes
segments_16k/DcdilkT1cvk_00079670_00079958.wav,thì sắc tố trong ống mực sẽ được tự động phun lên tờ giấy,Yes
segments_16k/DcdilkT1cvk_00079958_00080250.wav,từ đó có thể viết ra văn bản giống hệt như những gì mình nói,Yes
segments_16k/DcdilkT1cvk_00081836_00082052.wav,giờ còn có thể chơi bắt bóng một mình nữa,Yes
segments_16k/DcdilkT1cvk_00083758_00084112.wav,hệ thống chiếu sáng trong tương lai sẽ là toàn bộ trần nhà đều được phát sáng,Yes
segments_16k/DcdilkT1cvk_00086776_00087078.wav,bảo nối này vốn vĩ là được sử dụng để tìm hiểu về tổ tiên,Yes
segments_16k/JtPHQ7QwmiE_00010220_00011536.wav,truyện tranh này đang rất phổ biến ở tương lai moraimo và hiroimon nào thôi đi thôi đi đâu mới được cứ đi đi rồi sẽ biết cứ y như là đang xem phim hoạt hình vậy bộ này cũng đang nổi lắm người mẹ siêu,No
segments_16k/JtPHQ7QwmiE_00016526_00017104.wav,cậu không biết đáp án sao là nó đó là nó đó để mình gợi ý cho nó liên quan tới omega và,Yes
segments_16k/JtPHQ7QwmiE_00020386_00021008.wav,thì sao đây hả trước hết cậu hãy bỏ cái đó vào túi quần đi nè cậu để món đồ cần bay trong túi rồi sau đó nhảy từ chiếc máy bay,Yes
segments_16k/JtPHQ7QwmiE_00078094_00078364.wav,chỉ đến khi nào hoa nở thì cậu mới có thể dùng được,Yes
segments_16k/JtPHQ7QwmiE_00079116_00079312.wav,mình phải nói trước hoa hồng này rất khó chăm,Yes
segments_16k/JtPHQ7QwmiE_00086878_00087196.wav,nó có thể giúp cho cậu loại bỏ cái gai trong lòng người khác một cách dễ dàng,Yes
segments_16k/JtPHQ7QwmiE_00087406_00087552.wav,đâu ai thích gai nhọn có đúng không,Yes
segments_16k/JtPHQ7QwmiE_00087772_00087954.wav,nghĩa là dù người đó có khó chịu tới mấy,Yes
segments_16k/JtPHQ7QwmiE_00088360_00088596.wav,nếu vậy tiếp theo mình sẽ tưới nước cho hoa,Yes
segments_16k/JtPHQ7QwmiE_00090974_00091246.wav,có khi nào không thích nước máy nên mới dậy không ta,Yes
segments_16k/JtPHQ7QwmiE_00094570_00094732.wav,ý mình là hãy bón phân á,Yes
segments_16k/JtPHQ7QwmiE_00098232_00098420.wav,chẳng lẻ hoa hồng cần gì cậu không biết hay sao,Yes
segments_16k/JtPHQ7QwmiE_00100074_00100356.wav,người ta nói âm nhạc giúp cho mọi vật phát triển tốt hơn mà,Yes
segments_16k/JtPHQ7QwmiE_00102050_00102262.wav,phải hát là hoa hồng mới đúng chứ nobita,Yes
segments_16k/JtPHQ7QwmiE_00114700_00114952.wav,một khi loại bỏ được cái gai trong lòng ra,Yes
segments_16k/BrG_e1v7qtk_00016592_00018380.wav,công tắc hoán đổi nếu cậu đặt công tắc này giữa hai người và bấm cái nút ở đây ngay lập tức cuộc sống của cả hai người sẽ đổi chỗ cho nhau nghe hay quá nhưng mình nói trước một chuyện nha nếu như biến thành người khác thật sự không phải là chuyện hay ho gì,No
segments_16k/BrG_e1v7qtk_00069846_00070152.wav,nếu muốn đến đó thì chỉ cần đi một bước qua cái cửa này,Yes
segments_16k/BrG_e1v7qtk_00090270_00090550.wav,đây là quà chung của hai đứa mình tặng shizuka mà,Yes
segments_16k/BrG_e1v7qtk_00148874_00149142.wav,được chong chóng nè nobita,Yes
segments_16k/6TNRMrVv1ks_00014268_00014402.wav,bây giờ cậu đã có khả năng,Yes
segments_16k/6TNRMrVv1ks_00014402_00017058.wav,đang chạy giống như một vận động viên điền kinh rồi đĩa này dài một tiếng cho nên cậu sẽ trở thành vận động viên điền kinh trong khoảng thời gian là một tiếng vậy hả con đi nha mẹ chân của mình siêu nhẹ luôn rồi trời ơi mình chạy nhanh quá đi bán cho cháu một bóng đèn mẹ ơi bóng đèn nè mẹ sao hôm nay con đi nhanh quá vậy,No
segments_16k/6TNRMrVv1ks_00035326_00035620.wav,đáng lý ra mình không nên tiếp tay cho cậu,Yes
segments_16k/6TNRMrVv1ks_00079250_00079446.wav,con có bảo bối này cho mẹ nè,Yes
segments_16k/6TNRMrVv1ks_00079828_00080002.wav,đầu tiên mẹ bật công tắc ở đây,Yes
segments_16k/6TNRMrVv1ks_00082364_00082642.wav,cái này giống như là môn bi đá trên băng vậy á,Yes
segments_16k/6TNRMrVv1ks_00083020_00083258.wav,thì nó sẽ tạo ra ma sát trên những bề mặt đó,Yes
segments_16k/6TNRMrVv1ks_00086990_00087242.wav,mình quên nói với cậu là sàn nhà vẫn còn trơn,Yes
segments_16k/6TNRMrVv1ks_00090716_00090950.wav,chiếc xe cảng đường như vậy làm sao mà vào,Yes
segments_16k/6TNRMrVv1ks_00093090_00093288.wav,cậu cứ quan sát đi rồi sẽ biết,Yes
segments_16k/6TNRMrVv1ks_00100922_00101134.wav,cậu đừng có hồng lừa gạt mình nha nobita,Yes
segments_16k/6TNRMrVv1ks_00103188_00103380.wav,ờ đứng lại cho mình nhanh lên,Yes
segments_16k/6TNRMrVv1ks_00141872_00142144.wav,bằng cách khiến cho cậu không muốn ăn những đồ gây mập nữa,Yes
segments_16k/6TNRMrVv1ks_00197930_00198130.wav,được rồi đền cho cậu nè,Yes
segments_16k/6TNRMrVv1ks_00199588_00199786.wav,bê tông này làm là để cho người ăn mà,Yes
segments_16k/6TNRMrVv1ks_00199840_00200080.wav,hãy ăn một gói và quyết tâm làm gì đó đi,Yes
segments_16k/6TNRMrVv1ks_00206638_00207030.wav,sẽ không rời khỏi bàn học cho tới khi làm xong bài tập về nhà hay sao,Yes
segments_16k/6TNRMrVv1ks_00208140_00208310.wav,bây giờ cậu ấy đang làm bài tập,Yes
segments_16k/6TNRMrVv1ks_00217738_00218026.wav,jaian kêu cậu tới sân bóng trước ba giờ kìa,Yes
segments_16k/6TNRMrVv1ks_00218648_00218917.wav,chỉ cần mạnh mẽ tự tin lên là đánh được banh thôi mà,Yes
segments_16k/6TNRMrVv1ks_00232952_00233164.wav,đây là trái thứ ba trăm bảy mươi,Yes
segments_16k/6TNRMrVv1ks_00235710_00235966.wav,ít nhất cũng phải biết đánh một lần chứ,Yes
segments_16k/6TNRMrVv1ks_00247810_00248048.wav,quyết tâm của cậu đi đâu mất rồi,Yes
segments_16k/6TNRMrVv1ks_00250538_00250752.wav,thì lúc nãy cậu đang ăn bê tông quyết tâm,Yes
segments_16k/6TNRMrVv1ks_00250752_00251050.wav,và nó sẽ không về nhà cho đến khi đánh bại được jaian mà,Yes
segments_16k/6TNRMrVv1ks_00253594_00253834.wav,đây là một thiết bị rất phức tạp mà,Yes
segments_16k/6TNRMrVv1ks_00266316_00266600.wav,việc đầu tiên là tìm nơi muốn chuyển trường học tới,Yes
segments_16k/6TNRMrVv1ks_00267068_00267280.wav,đằng kia chính là trường của cậu nè,Yes
segments_16k/6TNRMrVv1ks_00267458_00267810.wav,bây giờ chúng ta hãy lột miếng  dán  của trường học ở trên đó ra,Yes
segments_16k/6TNRMrVv1ks_00269788_00270038.wav,nó đã dịch chuyển theo đúng như tấm bản đồ,Yes
segments_16k/6TNRMrVv1ks_00270526_00270826.wav,từ bây giờ trở đi còn sẽ không còn phải đi học trễ,Yes
segments_16k/6TNRMrVv1ks_00278170_00278496.wav,vậy thì chúng ta sẽ di chuyển bưu điện về tới gần nhà mình luôn,Yes
segments_16k/6TNRMrVv1ks_00280546_00280760.wav,bây giờ chuyển công viên về phía sau nhà mình,Yes
segments_16k/6TNRMrVv1ks_00288688_00288930.wav,còn cửa hàng bánh rán sẽ chuyển về chỗ này,Yes
segments_16k/6TNRMrVv1ks_00305612_00305876.wav,chắc là jaian và suneo đang nghịch ngợm tấm bản đồ,Yes
segments_16k/6TNRMrVv1ks_00326448_00326750.wav,chiến lược phát điểm không của nobita,Yes
segments_16k/6TNRMrVv1ks_00331598_00331946.wav,một đợt kiểm tra có năm bài mà hết bốn cái trứng ngỗng rồi,Yes
segments_16k/6TNRMrVv1ks_00379384_00379532.wav,thời gian nhanh chậm theo ý mình,Yes
segments_16k/6TNRMrVv1ks_00380820_00381018.wav,thầy cậu sẽ có thể học được nhiều bài hơn,Yes
segments_16k/6TNRMrVv1ks_00385942_00386136.wav,hay là đóng khung treo nó lên tường nha,Yes
segments_16k/6TNRMrVv1ks_00407090_00407294.wav,bảo bối này tên là đường đi hạnh phúc,Yes
segments_16k/6TNRMrVv1ks_00407294_00407600.wav,bây giờ cậu hãy thử đi hướng này xem coi sao nha,Yes
segments_16k/6TNRMrVv1ks_00415904_00416182.wav,rồi bây giờ cậu hãy đi theo hướng ngược lại đi được không,Yes
segments_16k/qsCk4kW5KAc_00056334_00056582.wav,tại sao cậu lại đánh banh vô người nobita như vây,Yes
segments_16k/qsCk4kW5KAc_00063955_00064228.wav,hiện giờ nô bi ta đang bận nên không trả lời được,Yes
segments_16k/qsCk4kW5KAc_00067952_00068068.wav,cậu giỏi thiệt đó,Yes
segments_16k/qsCk4kW5KAc_00088310_00088534.wav,một khi cậu đã bôi kem đảo ngược này vào,Yes
segments_16k/qsCk4kW5KAc_00091190_00091478.wav,chính vì vậy mà bảo bối của mình mới có tên là kem đảo ngược,Yes
segments_16k/qsCk4kW5KAc_00097594_00097892.wav,giống như chúng ta đang ở trên một hòn đảo vùng nhiệt đới,Yes
segments_16k/qsCk4kW5KAc_00126585_00126900.wav,nobita à chong chống  của cậu đã ngừng quay rồi,Yes
segments_16k/qsCk4kW5KAc_00132786_00133984.wav,không phải chong chóng của mình cũng ngừng  luôn đó chứ gì hả,No
segments_16k/FgYh6IUjSsg_00023248_00024082.wav,trong thôi nếu cơn giận dữ bị nén lại liên tục quá nhiều đến mức mà có thể không thể chịu đựng được nữa lúc đó nó sẽ đổ ra ngoài cho núi lửa phun trào,Yes
segments_16k/FgYh6IUjSsg_00047176_00048258.wav,đầu tiên là chúng ta dùng phấn vẽ đường diện bao quanh vật kể đó như vậy thì phần nằm trong phấn sẽ được hoán đổi tới nơi khác,Yes
segments_16k/FgYh6IUjSsg_00048990_00051186.wav,mình cũng vậy chỉ còn một chút nữa là xong rồi mà lần này thì tới phiên em ra tay loa thôi miên đồ vật cậu làm một trái bóng bay cậu là trái bóng bay vừa mềm vừa nhẹ lại còn bay được cậu làm một cái bóng bay trái bóng vừa mềm về nhẹ,No
segments_16k/FgYh6IUjSsg_00058870_00059108.wav,cậu ấy sắp sửa bùng  nổ tới nơi rồi kia kìa,Yes
segments_16k/FgYh6IUjSsg_00065094_00065355.wav,mà chúng ta cứu được cái bạn kim cánh cụt dễ dàng,Yes
segments_16k/FgYh6IUjSsg_00079514_00079904.wav,cậu dặn cái này để chỉnh lại thời gian đến ngày giáng sinh hai mươi lăm tháng mười hai đi,Yes
segments_16k/FgYh6IUjSsg_00081004_00081202.wav,rất đúng là ngày hai lăm tháng mười hai,Yes
segments_16k/FgYh6IUjSsg_00090632_00090830.wav,thì họ chỉ lệch đi có một hai ngày thôi mà,Yes
segments_16k/FgYh6IUjSsg_00093604_00093784.wav,về lại ngày hai mươi ba tháng mười hai đi,Yes
segments_16k/FgYh6IUjSsg_00095978_00096182.wav,mình cũng nôn được chơi ván trượt  quá chừng,Yes
segments_16k/FgYh6IUjSsg_00100720_00100872.wav,chúng ta mau đi chơi trượt ván đi,Yes
segments_16k/FgYh6IUjSsg_00108082_00108344.wav,bên kia là shizuka và dekisugi chứ ai,Yes
segments_16k/UpMGmgySP9c_00078786_00080960.wav,chuken-pa à  nobita à bây giờ trời đã tối rồi chúng ta về nhà trước đi nhưng còn  chuken-pa chuken-pa là robot cho nên có thể tự tìm đường về nhà được mình tin chắc là nó sẽ sớm quay về thôi,No
segments_16k/UpMGmgySP9c_00097134_00097256.wav,à cậu tìm được chưa,Yes
segments_16k/UpMGmgySP9c_00115144_00115416.wav,nguyên một ngày hôm nay mình không thấy cậu ăn uống gì hết,Yes
segments_16k/UpMGmgySP9c_00122192_00122309.wav,cậu đừng lo nobita,Yes
segments_16k/UpMGmgySP9c_00131538_00131820.wav,sao tự nhiên hôm nay cậu lại đòi giúp mẹ vậy hả nobita,Yes
segments_16k/UpMGmgySP9c_00135010_00135184.wav,ai biểu cậu muốn lấy lòng mẹ chi,Yes
segments_16k/UpMGmgySP9c_00135882_00136260.wav,bút hố đen vũ trụ và bút hố trắng vũ trụ,Yes
segments_16k/UpMGmgySP9c_00141858_00142064.wav,trong vũ trụ không gian rộng lớn,Yes
segments_16k/UpMGmgySP9c_00142728_00142904.wav,nó sẽ đưa mọi thứ ra bên ngoài,Yes
segments_16k/UpMGmgySP9c_00210326_00210580.wav,jaian tới rồi kìa,No
segments_16k/UpMGmgySP9c_00263712_00264068.wav,bảo bối này có tác dụng làm cho thời gian bình thường cho nhanh hơn gấp ba lần,Yes
segments_16k/UpMGmgySP9c_00264710_00266672.wav,bình thường đưa tay cậu ra thử là biết liền nè dán vào là xong rồi đó sao tự nhiên cậu lại nói chuyện chậm quá vậy hả doraemon cậu chuẩn bị đỡ nè ủa chơi gì kỳ vậy nè,No
segments_16k/UpMGmgySP9c_00274528_00274754.wav,nên chúng ta hãy trở lại với tốc độ bình thường ha,Yes
segments_16k/UpMGmgySP9c_00294288_00294460.wav,cái này không có đơn thuần là chơi đâu,Yes
segments_16k/UpMGmgySP9c_00295938_00296116.wav,thẻ cần tìm sẽ xuất hiện trên đây,Yes
segments_16k/UpMGmgySP9c_00296116_00296310.wav,tùy thuộc vào vị trí các cậu đang ở đâu,Yes
segments_16k/UpMGmgySP9c_00296310_00296534.wav,trong lúc di chuyển các cậu sẽ nhìn vào thẻ hình,Yes
segments_16k/UpMGmgySP9c_00296534_00296734.wav,và nghe gợi ý qua tai nghe này nè,Yes
segments_16k/UpMGmgySP9c_00297090_00297300.wav,cái thùng này sẽ là người giới thiệu,Yes
segments_16k/UpMGmgySP9c_00302836_00303130.wav,bởi vì cậu phải leo lên bằng chân và đi xuống bằng mông,Yes
segments_16k/UpMGmgySP9c_00333656_00333900.wav,nhưng với cậu thì do thời gian nhanh gấp ba lần,Yes
segments_16k/UpMGmgySP9c_00336572_00336728.wav,con diều bạch tuột,Yes
segments_16k/UpMGmgySP9c_00338984_00339290.wav,rồi sau đó tụi mình sẽ làm người mâu chịu không,Yes
segments_16k/UpMGmgySP9c_00342652_00342944.wav,à theo giờ của cậu là còn tới chín tiếng rưỡi nữa mới được ăn lận,Yes
segments_16k/UpMGmgySP9c_00343714_00343852.wav,không cần mời mình đâu,Yes
segments_16k/UpMGmgySP9c_00361224_00361468.wav,còn khoảng hai tiếng nữa mới tới giờ cơm,Yes
segments_16k/UpMGmgySP9c_00364236_00364678.wav,nếu như cậu có được món bảo bối này,Yes
segments_16k/UpMGmgySP9c_00367434_00367588.wav,một phần ba của hai tiếng nữa,Yes
segments_16k/UpMGmgySP9c_00367588_00367804.wav,tức là bốn mươi phút nữa là cậu sẽ được ăn đó nobita,Yes
segments_16k/UpMGmgySP9c_00369492_00369794.wav,trước tiên thì mình sẽ tháo đồng hồ một phần ba thời gian này ra,Yes
segments_16k/UpMGmgySP9c_00369794_00370052.wav,đồng hồ một phần mười hai thời gian này vào,Yes
segments_16k/UpMGmgySP9c_00378415_00378725.wav,nãy giờ cậu chưa lắp được hạt cơm nào vô miệng luôn á nobita,Yes
segments_16k/UpMGmgySP9c_00378725_00378969.wav,mẹ nói là nếu không thích thì không cần ăn nữa vậy,Yes
segments_16k/UpMGmgySP9c_00379627_00379981.wav,thấy chưa mình đã nói là nếu tết dài quá thì cũng sẽ không tốt rồi mà,Yes
segments_16k/UpMGmgySP9c_00379981_00380171.wav,mỗi năm có vài ngày thôi là vui rồi,Yes
segments_16k/UpMGmgySP9c_00386381_00386775.wav,tại sao họ lại giao kẹo tăng sức mạnh cực độ cao cấp đến nhà mình chứ,Yes
segments_16k/UpMGmgySP9c_00396315_00396645.wav,con chính là người mấy trông trẻ hiện đại đến từ thế kỷ hai mươi hai mà,Yes
segments_16k/UpMGmgySP9c_00403461_00403703.wav,mình nghe rồi mình tới đây là mình tới đây,No
segments_16k/UpMGmgySP9c_00415645_00415855.wav,thì ra kẹo tăng sức mạnh cực độ cao cấp,Yes
segments_16k/UpMGmgySP9c_00417745_00418039.wav,cậu không thể nào tưởng tượng được hậu quả của nó như thế nào đâu,Yes
segments_16k/UpMGmgySP9c_00421477_00421845.wav,nếu như để nó ra ngoài thì mọi chuyện còn rắc rối hơn nữa đó,Yes
segments_16k/UpMGmgySP9c_00428314_00428483.wav,khoan đã bé yo ơi,Yes
segments_16k/UpMGmgySP9c_00479672_00479975.wav,là đó nó ăn trộm mà lại được mến người máy,No
segments_16k/UpMGmgySP9c_00485503_00485643.wav,sức mạnh mà bé yo đang có,Yes
segments_16k/UpMGmgySP9c_00485643_00485868.wav,chỉ tồn tại khi nào nó còn ngậm viên kẹo đó thôi,Yes
segments_16k/UpMGmgySP9c_00486187_00486503.wav,hoặc là cho tới khi nào viên kẹo tan hết trong miệng,Yes
segments_16k/UpMGmgySP9c_00486625_00486985.wav,chỉ khi nào tới lúc đó thì bé yo mới trở lại bình thường được thôi,Yes
segments_16k/UpMGmgySP9c_00493217_00493647.wav,chắc chắn bây yo sẽ chịu nghe lời của mẹ hơn là nghe lời của tụi mình,Yes
segments_16k/UpMGmgySP9c_00501868_00502135.wav,bé yo bé yo bé yo đâu rồi còn bọn trộm nữa,Yes
segments_16k/KrK3nR1OFzM_00003365_00003561.wav,sao không nhờ mình mấy chuyện về học hành đó,Yes
segments_16k/KrK3nR1OFzM_00005686_00005850.wav,thì mình có thể cho cậu mượn một bộ,Yes
segments_16k/KrK3nR1OFzM_00038972_00039114.wav,dừng tay lại nobita,Yes
segments_16k/KrK3nR1OFzM_00041012_00041272.wav,mình có nên nói ra sự thật hay là không đây,Yes
segments_16k/mOnayiPdEC4_00028966_00030418.wav,còn cậu ấy thì đáng lẽ cậu ấy phải tới rồi chứ đúng không nè nobita ơi nè nhanh lên đi vào trong đi để các cậu chờ rồi còn ,No
segments_16k/mOnayiPdEC4_00091376_00091516.wav,ở trong hốc cây đó đó,Yes
segments_16k/mOnayiPdEC4_00091954_00092072.wav,tìm thấy rồi nè,Yes
segments_16k/mOnayiPdEC4_00121092_00121320.wav,mình tìm được một sân golfmới đóng cửa gần đây,Yes
segments_16k/mOnayiPdEC4_00130826_00130942.wav,dậy đi nobita à,Yes
segments_16k/mOnayiPdEC4_00131816_00132112.wav,vấn đề cũng muốn giải quyết có tới mức nào vậy hả nobita,Yes
segments_16k/mOnayiPdEC4_00137728_00137870.wav,cái này không làm ngập nước đâu,Yes
segments_16k/mOnayiPdEC4_00145820_00146116.wav,giờ thì cậu có thể tha hồ  luyện tập một mình với cái này rồi đúng không,Yes
segments_16k/mOnayiPdEC4_00147142_00147414.wav,doraemon đúng là keo kiệt ghê luôn,No
segments_16k/mOnayiPdEC4_00186052_00186232.wav,sắp tới mình cũng sẽ được đi lặn biển,Yes
segments_16k/mOnayiPdEC4_00193918_00194178.wav,đây chính là nước mô phỏng dùng để nghiên cứu xem,Yes
segments_16k/mOnayiPdEC4_00198684_00198926.wav,ngoài nước ra thì tụi mình còn nhiều thứ để chuẩn bị,Yes
segments_16k/mOnayiPdEC4_00201096_00201376.wav,thì mình gắn nó lên để cho mấy con cá tới ăn chứ chi,Yes
segments_16k/mOnayiPdEC4_00202008_00202340.wav,ngoài ra tụi mình còn phải chuẩn bị thêm một thứ đặc biệt nữa,Yes
