,audio_path,transcripts,tag
55,segments_16k/5IafY9dMiFQ_00115954_00116226.wav,bạn có hiểu chúng tôi đang nói gì không,Yes
56,segments_16k/2iWMi85C864_00047130_00047442.wav,đầu tiên là chúng ta dùng phấn vẽ đường viền bao quanh vật kể đó,Yes
57,segments_16k/2iWMi85C864_00058867_00059108.wav,cậu ấy sắp sửa bùng nổ tới nơi rồi kia kìa,Yes
58,segments_16k/2iWMi85C864_00079514_00079904.wav,cậu vặn cái này để chỉnh lại thời gian đến ngày giáng sinh hai mươi lăm tháng mười hai đi,Yes
59,segments_16k/2iWMi85C864_00090632_00090832.wav,họ chỉ lệch đi có một hai ngày thôi mà,Yes
60,segments_16k/2iWMi85C864_00093414_00093782.wav,trước tiên là cậu điều chỉnh lịch về lại ngày hai mươi ba tháng mười hai đi,Yes
61,segments_16k/2iWMi85C864_00100720_00100872.wav,chúng ta mau đi chơi trượt ván đi,Yes
62,segments_16k/2iWMi85C864_00108082_00108344.wav,bên kia là shizuka và dekisugi chứ ai,Yes
63,segments_16k/2iWMi85C864_00148192_00148498.wav,có nó thì cậu có thể điều chỉnh bất cứ mùa nào mà cậu thích luôn,Yes
64,segments_16k/2iWMi85C864_00149466_00149752.wav,cái này chỉ có thể sử dụng được trong phạm vi ba mét thôi à,Yes
65,segments_16k/2iWMi85C864_00159786_00160082.wav,phải công nhận mình đã đánh giá thấp cậu đó nobita,Yes
66,segments_16k/2iWMi85C864_00167692_00167998.wav,mọi người thật sự đâu có biết nobita đã làm cho tuyết rơi đâu,Yes
67,segments_16k/2iWMi85C864_00171218_00171344.wav,thôi đừng có tắt nó mà,Yes
68,segments_16k/2iWMi85C864_00201268_00201450.wav,phải cẩn thận mới được,Yes
69,segments_16k/2iWMi85C864_00208980_00209228.wav,lát nữa mẹ phải ra ngoài nên mới nhắc cậu vậy thôi,Yes
70,segments_16k/2iWMi85C864_00211878_00212080.wav,nếu vậy thì mình có cái này hay lắm,Yes
71,segments_16k/2iWMi85C864_00213754_00213946.wav,để con giúp mẹ chọn đồ nha mẹ,Yes
72,segments_16k/2iWMi85C864_00215228_00215534.wav,trên cái áo này có nhiều điềm xấu liên quan tới nước xuất hiện,Yes
73,segments_16k/2iWMi85C864_00215534_00215782.wav,con nghĩ là mẹ nên mặc bộ hồng này ra đường đi mẹ,Yes
74,segments_16k/2iWMi85C864_00221264_00221582.wav,con đã nói với mẹ bộ này có điềm xấu về nước rồi mà,Yes
75,segments_16k/2iWMi85C864_00230712_00231012.wav,quần của cậu hiện lên điềm xấu liên quan tới chữ jai á,Yes
76,segments_16k/2iWMi85C864_00238484_00238716.wav,nó nổi chữ lên cho mình đoán chứ mò hồi nào,Yes
77,segments_16k/2iWMi85C864_00240469_00240742.wav,mình bói thấy đôi giày của cậu có điểm xấu về băng kia kìa,Yes
78,segments_16k/2iWMi85C864_00242716_00242910.wav,a trên chong chóng tre có điềm về chữ ra đi đó,Yes
79,segments_16k/zwzuTW2Xh4Y_00011180_00011432.wav,khỏi kể cũng biết bạn lại bị jaian và suneo,Yes
80,segments_16k/zwzuTW2Xh4Y_00015066_00015274.wav,hãy để mình tận hưởng một ngày bình yên và hạnh phúc,Yes
81,segments_16k/zwzuTW2Xh4Y_00024238_00024360.wav,là tên của một tay đấm bốc,Yes
82,segments_16k/zwzuTW2Xh4Y_00037540_00037736.wav,sau khi uống thuốc phải chờ đến sáng mai,Yes
83,segments_16k/zwzuTW2Xh4Y_00039290_00039576.wav,dòng đời của con côn trùng chuyển đổi qua nhiều giai đoạn,Yes
84,segments_16k/zwzuTW2Xh4Y_00039782_00040006.wav,rồi chúng ăn thật nhiều để trở thành nhộng,Yes
85,segments_16k/zwzuTW2Xh4Y_00040006_00040296.wav,rồi nhộng tạo kén một thời gian mới trở thành bướm,Yes
86,segments_16k/zwzuTW2Xh4Y_00041304_00041512.wav,nó mới là một con côn trùng cứng cáp,Yes
87,segments_16k/zwzuTW2Xh4Y_00041512_00041714.wav,nếu so với thời gian thực tế của côn trùng,Yes
88,segments_16k/zwzuTW2Xh4Y_00041714_00041898.wav,thì một ngày của bạn là nhanh lắm rồi đó,Yes
89,segments_16k/zwzuTW2Xh4Y_00050730_00050916.wav,nobita nhìn nè là lá cây,Yes
90,segments_16k/zwzuTW2Xh4Y_00051738_00051972.wav,tại bây giờ bạn bắt đầu là côn trùng mà,Yes
91,segments_16k/zwzuTW2Xh4Y_00057388_00057604.wav,à bạn đang chuẩn bị thành bướm kìa,Yes
92,segments_16k/zwzuTW2Xh4Y_00060444_00060641.wav,tuy là nhìn bên ngoài không có gì khác,Yes
93,segments_16k/zwzuTW2Xh4Y_00061558_00061732.wav,chui ra khỏi cái kén đó sao,Yes
94,segments_16k/zwzuTW2Xh4Y_00062054_00062232.wav,bạn đã là một con côn trùng trưởng thành,Yes
95,segments_16k/zwzuTW2Xh4Y_00076396_00076646.wav,bạn cũng đã đánh bại được jaian hả giận rồi ha,Yes
96,segments_16k/zwzuTW2Xh4Y_00082434_00082724.wav,vì cậu ta là côn trùng mà phải chịu thôi,Yes
97,segments_16k/zwzuTW2Xh4Y_00082724_00082928.wav,đâu có cái gì là hoàn toàn tốt hết,Yes
98,segments_16k/zwzuTW2Xh4Y_00088616_00088856.wav,nobita có thật là bạn bị té không,Yes
99,segments_16k/zwzuTW2Xh4Y_00096220_00096420.wav,đương nhiên là phụ rồi,Yes
100,segments_16k/zwzuTW2Xh4Y_00096814_00097038.wav,để cho họ biết thế nào là coi thường nobita,Yes
101,segments_16k/zwzuTW2Xh4Y_00097720_00097982.wav,bạn có cần găng tay chuột chũi không nobita,Yes
102,segments_16k/zwzuTW2Xh4Y_00111704_00111920.wav,trái đất lúc nào cũng có một lực hút,Yes
103,segments_16k/zwzuTW2Xh4Y_00111920_00112098.wav,nên tất cả đều bị kéo lại,Yes
104,segments_16k/zwzuTW2Xh4Y_00112466_00112664.wav,khiến chúng ta thoát khỏi lực hút trái đất,Yes
105,segments_16k/zwzuTW2Xh4Y_00112926_00113111.wav,nó chính là hố bẫy trên không,Yes
106,segments_16k/zwzuTW2Xh4Y_00117724_00117898.wav,chắc chắn phải đi ngang qua đây thôi,Yes
107,segments_16k/zwzuTW2Xh4Y_00122200_00122358.wav,đúng là may thiệt,Yes
108,segments_16k/zwzuTW2Xh4Y_00126558_00126680.wav,phải tìm trên không thôi,Yes
109,segments_16k/zwzuTW2Xh4Y_00127772_00127933.wav,coi chừng gió thổi nó nữa đó,Yes
110,segments_16k/zwzuTW2Xh4Y_00131016_00131294.wav,hãy xem găng tay làm nhẹ của mình nè,Yes
111,segments_16k/oZK31tczvs0_00003928_00004144.wav,chắc lúc đó cậu xấu hổ lắm ha,Yes
112,segments_16k/oZK31tczvs0_00005526_00005778.wav,thôi được rồi để mình dùng bảo bối này,Yes
113,segments_16k/oZK31tczvs0_00006918_00007362.wav,sẽ làm cho vị trí ngôi nhà và vị trí cửa các phòng sẽ thay đổi như một mê cung vậy,Yes
114,segments_16k/oZK31tczvs0_00008410_00008632.wav,kết cấu căn nhà bị thay đổi nên vậy á,Yes
115,segments_16k/oZK31tczvs0_00008874_00009114.wav,không biết cậu có lòng can đảm thoát ra được không,Yes
116,segments_16k/oZK31tczvs0_00015686_00015810.wav,cái gì mà nhiều vòng quá vậy,Yes
117,segments_16k/oZK31tczvs0_00016154_00016378.wav,như vậy mà cậu còn vui được hả nobita,Yes
118,segments_16k/oZK31tczvs0_00016378_00016578.wav,nếu như chúng ta vĩnh viễn không thoát ra được ,Yes
119,segments_16k/oZK31tczvs0_00024094_00024270.wav,thì hãy mau trở về điểm xuất phát đi,Yes
120,segments_16k/oZK31tczvs0_00036752_00036906.wav,làm sao mình biết được nhà vệ sinh ở đâu,Yes
121,segments_16k/oZK31tczvs0_00037770_00038066.wav,mau đưa chúng ta tới phòng nobita nhanh lên,Yes
122,segments_16k/oZK31tczvs0_00040014_00040144.wav,cậu mau chui qua đi,Yes
123,segments_16k/oZK31tczvs0_00041576_00041824.wav,vụ này là mình bó tay thiệt rồi,Yes
124,segments_16k/oZK31tczvs0_00042388_00042644.wav,cho nên không thể sử dụng bảo bối được rồi,Yes
125,segments_16k/oZK31tczvs0_00044632_00044816.wav,mọi chuyện là như vậy đó mẹ,Yes
126,segments_16k/oZK31tczvs0_00061488_00061764.wav,mừng quá mọi thứ đã trở lại như cũ,Yes
127,segments_16k/oZK31tczvs0_00078552_00078970.wav,và lỡ như có người nào đó nghe được nội dung chỉ định thì cũng sẽ bị ảnh hưởng theo luôn,Yes
128,segments_16k/oZK31tczvs0_00092156_00092360.wav,em đúng là có năng khiếu viết truyện tranh,No
129,segments_16k/oZK31tczvs0_00099412_00099726.wav,nhưng mà phải làm sao để mọi người biết được truyện của jaiko đây,Yes
130,segments_16k/oZK31tczvs0_00103450_00103658.wav,mình sẽ tới bãi đất trống để chờ khách tới mua,Yes
131,segments_16k/oZK31tczvs0_00116430_00116632.wav,đống chuyện chỉ còn có ba cuốn thôi à,Yes
132,segments_16k/oZK31tczvs0_00118148_00118308.wav,còn tính toán gì nữa,Yes
133,segments_16k/oZK31tczvs0_00120758_00121061.wav,bây giờ thì em đã tin em có năng khiếu sáng tác truyện tranh rồi,No
134,segments_16k/oZK31tczvs0_00121346_00121606.wav,bây giờ em phải đi thăm dò ý kiến của độc giả mới được,No
135,segments_16k/oZK31tczvs0_00121746_00122016.wav,ờ cho em hỏi cuốn truyện hay lắm có đúng không,No
136,segments_16k/oZK31tczvs0_00127752_00127994.wav,hay là tiếng sét ái tình violet đây ta,No
137,segments_16k/M_1mDBUBooU_00011730_00012416.wav,đi mà nhanh lên mình cũng không biết nhưng mình sẽ cố gắng dùng não của mình để suy nghĩ không dùng não suy nghĩ chứ dùng cái gì,No
138,segments_16k/M_1mDBUBooU_00064884_00065086.wav,mà nobita không biết,Yes
139,segments_16k/M_1mDBUBooU_00074746_00074934.wav,cứ để cho nobita này canh nhà đi,Yes
140,segments_16k/M_1mDBUBooU_00075862_00076088.wav,thì cậu có thể thay đổi tư thế của hình nợm mà,Yes
141,segments_16k/M_1mDBUBooU_00086466_00086626.wav,cuộc đời sẽ tươi sáng biết bao nếu như,Yes
142,segments_16k/M_1mDBUBooU_00086626_00086818.wav,ngày nào mình cũng được ăn nhiều bánh rán như vậy,Yes
143,segments_16k/M_1mDBUBooU_00100966_00101110.wav,đâu có máy móc đâu mà trải,Yes
144,segments_16k/M_1mDBUBooU_00107156_00107309.wav,cho nên nó có thể bay lên nhờ gió,Yes
145,segments_16k/M_1mDBUBooU_00109220_00109426.wav,với lại không cần phải đổ xăng đâu,Yes
146,segments_16k/M_1mDBUBooU_00127035_00127200.wav,lại là một việc tốt đó nobita,Yes
147,segments_16k/M_1mDBUBooU_00147088_00147418.wav,giấc mơ kỳ lạ của ba về ông nội,Yes
148,segments_16k/M_1mDBUBooU_00160472_00160730.wav,đó là người ông quá cố của nobita phải không mẹ,Yes
149,segments_16k/M_1mDBUBooU_00190090_00190210.wav,giúp ba thôi,No
150,segments_16k/M_1mDBUBooU_00198750_00198956.wav,nãy giờ mình không có làm gì cậu hết nha,No
151,segments_16k/M_1mDBUBooU_00200122_00200396.wav,dù sao mình cũng vui vì ba đã được an toàn,Yes
152,segments_16k/M_1mDBUBooU_00221666_00221790.wav,à đúng rồi nobita,Yes
153,segments_16k/M_1mDBUBooU_00227956_00228144.wav,mình đã nói không phải do mình làm mà,No
154,segments_16k/dA0lbLLXACQ_00005484_00005648.wav,cậu mau trả lại cho mình đi,Yes
155,segments_16k/dA0lbLLXACQ_00006352_00006509.wav,thì sẽ gây rắc rối cho coi,Yes
156,segments_16k/dA0lbLLXACQ_00015554_00015713.wav,nhưng có điều là phải có ai đó,Yes
157,segments_16k/dA0lbLLXACQ_00027462_00027739.wav,ớ các cậu mà không chịu nhận là jaian sẽ nổi giận cho coi,Yes
158,segments_16k/dA0lbLLXACQ_00029889_00030080.wav,mình đã nói là không phải như vậy rồi mà,No
159,segments_16k/dA0lbLLXACQ_00049228_00049510.wav,bởi vì chỉ cần nghe tiếng còi cậu phải lập tức bay đến đó,Yes
160,segments_16k/dA0lbLLXACQ_00055300_00055550.wav,chỉ cần nghe tiếng còi yêu cầu là phải bay đi thôi,Yes
161,segments_16k/dKmQHIl70Bc_00026570_00026768.wav,chính xác bất cứ thứ gì cũng được hết,Yes
162,segments_16k/dKmQHIl70Bc_00029322_00029506.wav,cứ để chuyện đó cho mình làm,Yes
163,segments_16k/dKmQHIl70Bc_00030260_00030424.wav,tụi mình rất là thích nghe,Yes
164,segments_16k/dKmQHIl70Bc_00032008_00032402.wav,chắc chắn là tụi mình sẽ bị chết ngất nếu như cậu ấy hát hết nguyên một bài á,Yes
165,segments_16k/dKmQHIl70Bc_00041498_00041696.wav,cậu thật sự đúng là một thiên tài,Yes
166,segments_16k/dKmQHIl70Bc_00070138_00070370.wav,ủa sao không thấy jaian đuổi theo tụi mình nữa,Yes
167,segments_16k/dKmQHIl70Bc_00077864_00078074.wav,bộ cậu lại bị jaian rượt theo nữa hả,Yes
168,segments_16k/dKmQHIl70Bc_00078850_00079132.wav,nhưng mà hai cậu có kết hôn với nhau đâu mà chia tay,Yes
169,segments_16k/dKmQHIl70Bc_00083246_00083490.wav,nhưng mà thầy giáo la như vậy là đúng mà,Yes
170,segments_16k/dKmQHIl70Bc_00088652_00089084.wav,nhưng mà dù sao đi nữa thì cậu cũng vẫn sẽ gặp shizuka ở trong lớp mỗi ngày,Yes
171,segments_16k/dKmQHIl70Bc_00151936_00152072.wav,đó tự nhiên làm cho mẹ la,Yes
172,segments_16k/dKmQHIl70Bc_00152822_00153044.wav,siêu gia vị sành ăn,Yes
173,segments_16k/dKmQHIl70Bc_00153154_00153386.wav,nếu cậu rắc cái này vào bất kỳ món ăn nào,Yes
174,segments_16k/dKmQHIl70Bc_00153386_00153626.wav,thì dù nó có dở đến đâu thì cũng thấy ngon hết,Yes
175,segments_16k/dKmQHIl70Bc_00156816_00157010.wav,nhưng mà không thể cưỡng lại được,No
176,segments_16k/dKmQHIl70Bc_00202840_00203236.wav,khai trương trung tâm huấn luyện động vật,Yes
177,segments_16k/dKmQHIl70Bc_00221210_00221464.wav,nhưng nếu cậu liên tục huấn luyện nó trong thời gian dài,Yes
178,segments_16k/dKmQHIl70Bc_00224046_00224194.wav,liên hệ nobi nobita,Yes
179,segments_16k/dKmQHIl70Bc_00264514_00264698.wav,nobita à cậu mau trả bảo bối lại cho mình,Yes
180,segments_16k/dKmQHIl70Bc_00272198_00272542.wav,bảo bối này chính là một dụng cụ học tập cho học sinh ở tương lai,Yes
181,segments_16k/dKmQHIl70Bc_00273026_00273320.wav,ví dụ như cậu bấm nút này sẽ tạo gió,Yes
182,segments_16k/dKmQHIl70Bc_00276010_00276182.wav,to cỡ này chắc là đủ rồi nè,Yes
183,segments_16k/dKmQHIl70Bc_00277868_00277986.wav,đồng ý làm liền,Yes
184,segments_16k/dKmQHIl70Bc_00278916_00279272.wav,nếu như giọt nước trong nhiệt độ bình thường thì sẽ là giọt mưa,Yes
185,segments_16k/dKmQHIl70Bc_00279272_00279552.wav,còn nếu giọt nước ở trong nhiệt độ thấp sẽ là tuyết,Yes
186,segments_16k/dKmQHIl70Bc_00280726_00281042.wav,mới có nhiêu đó mà cậu ấy đã thích như vậy rồi sao,Yes
187,segments_16k/dKmQHIl70Bc_00337689_00338045.wav,lập tức cậu sẽ được trải nghiệm cảm giác được làm việc ở chỗ đó ngay,Yes
188,segments_16k/dKmQHIl70Bc_00338681_00338883.wav,đeo cái này rồi đặt cái kia lên chỗ đó đi,Yes
189,segments_16k/dKmQHIl70Bc_00358905_00359295.wav,sách phác họa thiết kế và máy chiếu không gian ba chiều,Yes
190,segments_16k/dKmQHIl70Bc_00359295_00359529.wav,nếu cậu để bản thiết kế vào đây,Yes
191,segments_16k/dKmQHIl70Bc_00359529_00359947.wav,thì máy chiếu sẽ chiếu ra hình ảnh ba chiều đúng như cái thiết kế mà cậu đã vẽ,Yes
192,segments_16k/dKmQHIl70Bc_00372703_00373071.wav,chắc là đã tới lúc mình cần phải dùng tới bảo bối này,Yes
193,segments_16k/dKmQHIl70Bc_00373369_00373649.wav,đây là chú mèo vẫy tay để thu hút các khách hàng,Yes
194,segments_16k/dKmQHIl70Bc_00373649_00373945.wav,chỉ cần đặt nó ở đây thì khách hàng sẽ ùng ùng kéo tới,Yes
195,segments_16k/LOQiN2dr7XA_00057158_00057386.wav,picko đang ở đây nè anh ơi,No
196,segments_16k/LOQiN2dr7XA_00061594_00061838.wav,hồi sáng anh đã lấy lộn túi thần kỳ của em,Yes
197,segments_16k/LOQiN2dr7XA_00063660_00063870.wav, cho anh xin lỗi cho anh xin lỗi nha,Yes
198,segments_16k/LOQiN2dr7XA_00063870_00064114.wav,lần sau anh sẽ dẫn em đến Rose land ăn bánh chịu không,Yes
199,segments_16k/0_4dOWXgnn8_00023554_00024254.wav,ký ức đó đã biến mất trong não cậu chỉ là lúc đó ngăn kéo bị lỗi nên không thể mở ra thôi nếu cậu dùng cái búa này đập vào đầu thì phần ký ức,Yes
200,segments_16k/0_4dOWXgnn8_00070178_00070422.wav,có phải trên lớp lại bị thầy giáo la không,Yes
201,segments_16k/0_4dOWXgnn8_00076802_00077014.wav,trước tiên tìm một người hay gặp may mắn,Yes
202,segments_16k/0_4dOWXgnn8_00088022_00088438.wav,nếu gặp ai đó may mắn thì tốt nhất cậu nên lập tức chạm vào họ để được chia sẻ,Yes
203,segments_16k/0_4dOWXgnn8_00089342_00089602.wav,thay vì mượn bảo bối của mình thì cậu hãy tự đi tìm đi,Yes
204,segments_16k/0_4dOWXgnn8_00104740_00104938.wav,nhưng mà trước tiên phải đi rửa tay đã,Yes
205,segments_16k/0_4dOWXgnn8_00112844_00113124.wav,dù cũng có la lối ở đây thì cũng chẳng giải quyết được gì đâu,Yes
206,segments_16k/0_4dOWXgnn8_00120746_00120942.wav,mau chạm vào bạn mới đánh quả bóng đó nhanh lên,Yes
207,segments_16k/0_4dOWXgnn8_00212482_00212644.wav,mình thì có thể làm gì được chứ,Yes
208,segments_16k/0_4dOWXgnn8_00235838_00236010.wav,người ta hay bán món đồ này lắm á,Yes
209,segments_16k/0_4dOWXgnn8_00236726_00236871.wav,khỉ đột tạo hit,Yes
210,segments_16k/0_4dOWXgnn8_00237267_00237412.wav,thì nó sẽ viết lời cho cậu ngay,Yes
211,segments_16k/0_4dOWXgnn8_00237612_00237867.wav,vì nó có thể liên tục tạo ra những bài nổi tiếng á,Yes
212,segments_16k/0_4dOWXgnn8_00239634_00239973.wav,món bảo bối đó có chức năng đào tạo giọng hát đi kèm bài hát luôn,Yes
213,segments_16k/0_4dOWXgnn8_00240362_00240732.wav,mình đã vét hết tiền tiêu vặt để mua món bảo bối đó đó,Yes
214,segments_16k/7Pi-LIBVxGA_00017242_00017442.wav,bây giờ cậu đem giấu cái bánh rán này,Yes
215,segments_16k/7Pi-LIBVxGA_00017966_00018166.wav,nhưng mà cậu nhớ giấu cho kỹ kỹ á nha,Yes
216,segments_16k/7Pi-LIBVxGA_00018166_00018454.wav,nếu để mình tìm thấy dễ thì chán lắm á,Yes
217,segments_16k/7Pi-LIBVxGA_00021026_00021178.wav,bánh rán có hình tròn,Yes
218,segments_16k/7Pi-LIBVxGA_00021178_00021418.wav,hình tròn thì liên tưởng đến mặt trăng,Yes
219,segments_16k/7Pi-LIBVxGA_00060128_00060355.wav,người lấy đồng xu vàng tối hôm qua là ai,Yes
220,segments_16k/7Pi-LIBVxGA_00065488_00065690.wav,làm sao tìm ra đồng xu vàng bây giờ,Yes
221,segments_16k/7Pi-LIBVxGA_00066484_00066820.wav,mình muốn dùng cái này để câu lại đồng xu vàng đã bị mất tối hôm qua,Yes
222,segments_16k/7Pi-LIBVxGA_00066944_00067194.wav,vật bị mất không cần biết là đang ở bất cứ nơi đâu,Yes
223,segments_16k/7Pi-LIBVxGA_00067194_00067356.wav,đều có thể dùng cái này câu lại,Yes
224,segments_16k/7Pi-LIBVxGA_00067356_00067624.wav,nhất định mình sẽ câu được đồng xu vàng cho mà coi,Yes
225,segments_16k/7Pi-LIBVxGA_00083156_00083358.wav,thôi chết mình đã làm một việc ngu ngốc,Yes
226,segments_16k/7Pi-LIBVxGA_00083358_00083634.wav,chính vì mình lấy đồng xu vàng này ra khỏi nhà bác ấy,Yes
227,segments_16k/Rrb_TnOonlg_00013890_00014262.wav,nếu như vậy thì chúng ta chỉ cần chụp rõ hình ảnh của cô gái này là được,Yes
228,segments_16k/Rrb_TnOonlg_00014736_00014969.wav,bây giờ chỉ cần để tấm hình này vào trong cái máy,Yes
229,segments_16k/Rrb_TnOonlg_00015190_00015434.wav,sau đó chỉ cần chúng ta phóng to lên,Yes
230,segments_16k/Rrb_TnOonlg_00029766_00029908.wav,thì có thể giúp jaian tiếp cận,Yes
231,segments_16k/wvfo25W0NX0_00020226_00020366.wav,nobita sẽ không có phần đâu,Yes
232,segments_16k/wvfo25W0NX0_00028398_00028627.wav,ai biểu cậu táy máy tay chân làm gì chứ,Yes
233,segments_16k/wvfo25W0NX0_00033804_00033898.wav,nobita coi chừng,Yes
234,segments_16k/l8Z-9V9nxko_00006120_00006374.wav,yên tâm đi để mình tìm lại búp bê cho cậu nha,No
