,audio_path,transcripts,tag
45,segments_16k/UpMGmgySP9c_00290168_00290494.wav,à được rồi để mình lấy trò xếp hình 3D thế kỷ hai mươi hai cho,Yes
46,segments_16k/UpMGmgySP9c_00290984_00291268.wav,hay là mình chơi sống đa thành phần nha,Yes
47,segments_16k/UpMGmgySP9c_00293552_00293790.wav,trò chơi thẻ bài hành động,Yes
48,segments_16k/UpMGmgySP9c_00294106_00294288.wav,bình tĩnh từ từ nghe mình nói đã,Yes
49,segments_16k/UpMGmgySP9c_00294646_00294964.wav,để đi tìm những tấm hình giống hệt như thẻ bài được trải cấp thành phố này,Yes
50,segments_16k/UpMGmgySP9c_00295576_00295938.wav,chú ý nha máy thu phát này sẽ đọc gợi ý về thẻ cần tìm,Yes
51,segments_16k/UpMGmgySP9c_00296858_00297090.wav,chúng ta thử bắt đầu từ thẻ đầu tiên ha,Yes
52,segments_16k/UpMGmgySP9c_00297924_00298264.wav,máy tính sẽ tạo ra gợi ý dựa vào nơi mà lá bài đã rơi xuống,Yes
53,segments_16k/UpMGmgySP9c_00298264_00298426.wav,rồi sau đó phát ra gợi ý,Yes
54,segments_16k/UpMGmgySP9c_00298552_00298812.wav,được rồi mình sẽ đưa thông tin gợi ý cho các cậu,Yes
55,segments_16k/UpMGmgySP9c_00299180_00299324.wav,nó nói xong gợi ý rồi đó,Yes
56,segments_16k/UpMGmgySP9c_00336840_00337114.wav,chỉ cần bắt được gió là nó sẽ bay lên liền à,Yes
57,segments_16k/UpMGmgySP9c_00338714_00338984.wav,tiếp theo chúng ta hãy rải khí gas tạo mây ha,Yes
58,segments_16k/UpMGmgySP9c_00358574_00358848.wav,cậu mau tỉnh lại đi Nobita,Yes
59,segments_16k/UpMGmgySP9c_00362494_00362766.wav,đồng hồ một phần ba thời gian,Yes
60,segments_16k/UpMGmgySP9c_00362844_00363136.wav,trước tiên phải tháo đồng hồ gấp ba lần này ra trước đã,Yes
61,segments_16k/UpMGmgySP9c_00363136_00363376.wav,sau đó đeo đồng hồ một phần ba này vào,Yes
62,segments_16k/UpMGmgySP9c_00364678_00365044.wav,khi thay tốc độ của cậu sẽ ngược lại với đồng hồ lúc trước cậu đeo đó,Yes
63,segments_16k/UpMGmgySP9c_00366708_00367178.wav,cậu thấy như vậy bởi vì mọi thứ xung quanh cậu đang chuyển động nhanh hơn gấp ba lần so với bình thường mà,Yes
64,segments_16k/UpMGmgySP9c_00368748_00368928.wav,thôi được rồi được rồi để mình nghĩ cách,Yes
65,segments_16k/UpMGmgySP9c_00370168_00370356.wav,bắt đầu từ giây phút cậu đeo đồng hồ này,Yes
66,segments_16k/UpMGmgySP9c_00370356_00370670.wav,thì mọi thứ xung quanh cậu sẽ chuyển động nhanh gấp mười hai lần đó Nobita,Yes
67,segments_16k/UpMGmgySP9c_00371998_00372208.wav,chạy dậm chân tại chỗ hoài mình mệt quá,Yes
68,segments_16k/UpMGmgySP9c_00372442_00372660.wav,nếu không sẽ trễ giờ cơm cho mà coi,Yes
69,segments_16k/UpMGmgySP9c_00395897_00396073.wav,Nobita không nhưng mà con thì được,Yes
70,segments_16k/UpMGmgySP9c_00403703_00403925.wav,đây mình tới đây mình đã chuẩn bị xong hết rồi nè,Yes
71,segments_16k/UpMGmgySP9c_00416664_00416949.wav,đọc cái tên thôi là đã thấy mấy công dụng của nó là cái gì rồi mà,Yes
72,segments_16k/UpMGmgySP9c_00418039_00418349.wav,cậu hãy mau lấy cục kẹo ra khỏi miệng của nó đi nhanh lên Nobi,Yes
73,segments_16k/UpMGmgySP9c_00479975_00480295.wav,tại sao trong lúc này mà mày còn nói những lời phân biệt như vậy hả Doraemon,Yes
74,segments_16k/UpMGmgySP9c_00485868_00486187.wav,nghĩa là viên kẹo này sẽ hết tác dụng khi nào bé Jo nhả nó ra,Yes
75,segments_16k/UpMGmgySP9c_00505413_00505679.wav,dạ con có mang giày của bé Jo nè,Yes
76,segments_16k/KrK3nR1OFzM_00003561_00003806.wav,ví dụ như là làm sao để học thuộc bài nè,Yes
77,segments_16k/KrK3nR1OFzM_00007694_00008045.wav,đừng có nói với mình là cậu không thể nhìn thấy bộ áo giáp này đó nha Nobita,Yes
78,segments_16k/KrK3nR1OFzM_00009202_00009402.wav,cậu thấy mặc cái áo giáp này thế nào,Yes
79,segments_16k/KrK3nR1OFzM_00010034_00010260.wav,được rồi chúc cậu may mắn nha,Yes
80,segments_16k/KrK3nR1OFzM_00039546_00039772.wav,thôi thôi khỏi đi mình không có dám đánh cậu ấy đâu,Yes
81,segments_16k/mOnayiPdEC4_00092132_00092324.wav,chiếc nhẫn mà mẹ làm mất đây ạ,Yes
82,segments_16k/mOnayiPdEC4_00100868_00101096.wav,để gối nê ta rô phát huy tác dụng của nó hay sao,Yes
83,segments_16k/mOnayiPdEC4_00102524_00102940.wav,cậu có thể chờ tới khi Nobita ngủ dậy rồi mới hỏi tội cậu ấy hay không dợ,Yes
84,segments_16k/mOnayiPdEC4_00138534_00138838.wav,như vậy thì cậu có thể tập bơi mà không lo người khác thấy rồi ha,Yes
85,segments_16k/mOnayiPdEC4_00196562_00196814.wav,chắc là bơm tới khoảng hai ba giờ sáng mới đầy được,Yes
86,segments_16k/mOnayiPdEC4_00197556_00197700.wav,cứ để đó nó sẽ tự bớt,Yes
87,segments_16k/AVGVq3DCmP0_00024768_00025598.wav,chỗ này cũng không thấy không tìm thấy ở đâu hết à rốt cuộc là ở đâu đây,Yes
88,segments_16k/AVGVq3DCmP0_00025768_00026518.wav,chỉ còn nhà Nebishima thôi a Doraemon bạn đang làm gì dạ Mimi không hiểu sao cả ngày hôm nay mất tích,No
89,segments_16k/AVGVq3DCmP0_00037940_00038322.wav,thiết bị của mình không phải là đồ chơi để cho bạn rình mò người khác đâu nha,Yes
90,segments_16k/AVGVq3DCmP0_00039326_00039598.wav,nó dùng để kiểm tra những nơi mà khó quan sát,Yes
91,segments_16k/AVGVq3DCmP0_00039800_00040114.wav,hoặc những nơi nguy hiểm như là bên trong núi lửa ,Yes
92,segments_16k/AVGVq3DCmP0_00041098_00041292.wav,à vậy bạn nói cho mình nghe đi,Yes
93,segments_16k/AVGVq3DCmP0_00042692_00043000.wav,chỉ có như vậy thôi thì có gì đâu mà quan trọng,Yes
94,segments_16k/AVGVq3DCmP0_00045840_00046072.wav,thì cứ đến đó chơi rồi xem xét có hơn không,Yes
95,segments_16k/AVGVq3DCmP0_00046412_00046634.wav,hả Shizuka nỡ nói với bạn vậy sao,Yes
96,segments_16k/AVGVq3DCmP0_00050296_00050586.wav,nếu như bạn xoay cái cần này thì có thể phóng to được đó,Yes
97,segments_16k/AVGVq3DCmP0_00052440_00052632.wav,thì phải tự làm bài tập của mình đi chứ,Yes
98,segments_16k/AVGVq3DCmP0_00064749_00065030.wav,nhìn hai bạn đó làm bánh kem thân mật quá ha,Yes
99,segments_16k/AVGVq3DCmP0_00065753_00065903.wav,vậy thì có sao đâu,Yes
100,segments_16k/AVGVq3DCmP0_00065903_00066327.wav,chắc là vì hai bạn ấy đều không nhớ hôm nay là sinh nhật của bạn thôi mà,Yes
101,segments_16k/AVGVq3DCmP0_00071885_00072017.wav,vậy là rõ rồi,Yes
102,segments_16k/AVGVq3DCmP0_00072017_00072299.wav,thật ra cả hai bạn ấy đều không quên sinh nhật của bạn đâu,Yes
103,segments_16k/AVGVq3DCmP0_00073671_00073779.wav,à không có gì đâu,Yes
104,segments_16k/AVGVq3DCmP0_00073779_00073999.wav,chắc tại các bạn làm Nobita bất ngờ quá,Yes
105,segments_16k/AVGVq3DCmP0_00074201_00074445.wav,thôi được rồi mời mấy bạn vào nhà đi,Yes
106,segments_16k/AVGVq3DCmP0_00074699_00074915.wav,chà cái bánh hơi bị nhỏ á nha,Yes
107,segments_16k/AVGVq3DCmP0_00079351_00079645.wav,mình tặng luôn phần bánh của mình cho bạn nè Nobita,Yes
108,segments_16k/AVGVq3DCmP0_00091581_00091875.wav,thang máy vệ tinh và bộ điều khiển,Yes
109,segments_16k/AVGVq3DCmP0_00092283_00092575.wav,bây giờ mình phải thiết lập địa điểm cho bạn đây nè,Yes
110,segments_16k/AVGVq3DCmP0_00092969_00093165.wav,mình đã thiết lập xong cho bạn rồi nè,Yes
111,segments_16k/AVGVq3DCmP0_00098481_00098835.wav,khi nào bạn tới trường thì bấm vào nút magic he này để xuống nha,Yes
112,segments_16k/AVGVq3DCmP0_00105291_00105481.wav,tại sao lại có chuyện vô lý như vậy,Yes
113,segments_16k/AVGVq3DCmP0_00105589_00105819.wav,bạn không đi học trễ cũng là vì xấu hay sao hả,Yes
114,segments_16k/AVGVq3DCmP0_00110383_00110634.wav,tạo thành quỹ đạo nó từ nhà tới siêu thị nè,Yes
115,segments_16k/AVGVq3DCmP0_00110769_00110969.wav,khi tới nơi thì bạn bấm nút này,Yes
116,segments_16k/AVGVq3DCmP0_00135027_00135295.wav,hay là bạn ấy lấy bảo bối đi chơi mất rồi,Yes
117,segments_16k/AVGVq3DCmP0_00135369_00135665.wav,ngày mai thế nào cũng đi học trễ nữa cho coi,Yes
118,segments_16k/XL4Vg58q10c_00029566_00029836.wav,vậy là hôm nay đã có giáng sinh trắng rồi ha,Yes
119,segments_16k/XL4Vg58q10c_00037978_00038208.wav,thay vào đó chúng ta hãy xõa banh nóc luôn đi nào,Yes
120,segments_16k/XL4Vg58q10c_00058664_00058920.wav,Nobita cậu đang làm gì ở ngoài đó vậy hả,Yes
121,segments_16k/XL4Vg58q10c_00059358_00059610.wav,thì tại mình đi tặng quà giáng sinh cho bé Mi một chút,Yes
122,segments_16k/XL4Vg58q10c_00061158_00061426.wav,cái máy này ngay từ đầu khi mình lấy ra đã bị hư rồi,Yes
123,segments_16k/XL4Vg58q10c_00075192_00075778.wav,lại bị phát hiện nữa rồi thôi mà đâu có gì đâu lát nữa mẹ phải ra ngoài nên mới nhắc,No
124,segments_16k/XL4Vg58q10c_00081438_00082432.wav,gì đây trên cái áo này có nhiều điềm xấu liên quan tới nước xuất hiện con nghĩ là mẹ nên mặc bộ hồng này ra đường đi mẹ,Yes
125,segments_16k/XL4Vg58q10c_00089808_00090022.wav,mẹ ơi bông tai của mẹ có vấn đề,Yes
126,segments_16k/XL4Vg58q10c_00109348_00109544.wav,a trên chong chóng tre có điềm về chữ ra đi đó,Yes
127,segments_16k/W6pyngcRFr8_00006573_00006690.wav,Suneo thật quá đáng,Yes
128,segments_16k/W6pyngcRFr8_00006690_00006838.wav,mình đâu phải là hồ ly chứ,Yes
129,segments_16k/W6pyngcRFr8_00006898_00007028.wav,mà cậu cũng vậy đó Nobita,Yes
130,segments_16k/W6pyngcRFr8_00008496_00008756.wav,cho nên mình cũng không rõ mấy chuyện tâm linh đó lắm đâu,Yes
131,segments_16k/W6pyngcRFr8_00021092_00021332.wav,tại vì hồi nãy cậu tỏ ra không hài lòng,Yes
132,segments_16k/W6pyngcRFr8_00058414_00058758.wav,trong lúc linh hồn còn đi theo cậu ấy thì chúng ta phải hết sức cẩn thận,Yes
133,segments_16k/6_rJ86Svg2A_00014160_00016862.wav,dành cho bữa tối hôm nay cá mòi khô Doraemon ơi cái gì chứ Suneo lại cười nhạo cậu nữa sao được rồi mình sẽ đi mua cá về cho cậu nuôi để Suneo lác mắt luôn nói thì nói vậy nhưng biết nuôi cá ở đâu bây giờ cậu không cần phải lo chuyện đó cứ giao hết cho mình đi hè hè nè bây giờ tụi mình đi đâu đây hồi nãy tụi mình đã bay ngang qua tiệm cá vàng,No
134,segments_16k/6_rJ86Svg2A_00024422_00025026.wav,chỉ cần cho loài cá ăn thức ăn này thì chúng có thể sống được trên không thoải mái như là đang ở dưới,Yes
135,segments_16k/6_rJ86Svg2A_00026383_00027062.wav,dễ thương quá à Nobita à cậu có thể dùng chiếc còi cá này để dạy cho chúng chơi với cậu,No
136,segments_16k/6_rJ86Svg2A_00031274_00031886.wav,tới rồi hả xin chào các bạn hoan nghênh các bạn đã đến tâm tại xá ngày hôm nay mình là Doraemon,Yes
137,segments_16k/6_rJ86Svg2A_00138946_00139180.wav,mình thật sự thấy mừng cho cậu đó Nobita,Yes
138,segments_16k/6_rJ86Svg2A_00143598_00143874.wav,vậy thì cậu mau gỡ cây thiên vị ra đi,Yes
139,segments_16k/6_rJ86Svg2A_00164038_00164328.wav,mẹ ra ngoài đó lỡ nhìn thấy đồ vật hình tròn thì làm sao đây,Yes
140,segments_16k/6_rJ86Svg2A_00165210_00165354.wav,như vậy thật là không công bằng,Yes
141,segments_16k/6_rJ86Svg2A_00196498_00196754.wav,cô không thấy cái bánh gạo này nó quá tròn sao,Yes
142,segments_16k/6_rJ86Svg2A_00203558_00203748.wav,dạ nhưng cái mặt của mẹ thì,Yes
143,segments_16k/6_rJ86Svg2A_00219084_00219282.wav,giờ biết tính làm sao đây,Yes
144,segments_16k/6_rJ86Svg2A_00225642_00225794.wav,không có gì đâu cậu cứ yên tâm,Yes
145,segments_16k/6_rJ86Svg2A_00226767_00227023.wav,nó sẽ tự động lên kế hoạch cho dù cậu không muốn làm,Yes
146,segments_16k/6_rJ86Svg2A_00229456_00229671.wav,cứ đặt thời gian biểu giống như lời mình nói đi,Yes
147,segments_16k/6_rJ86Svg2A_00311150_00311324.wav,a mình có cái này nè,Yes
148,segments_16k/6_rJ86Svg2A_00325314_00325512.wav,hãy cố gắng làm hết sức mình đi,Yes
149,segments_16k/6_rJ86Svg2A_00360518_00360898.wav,hơi gas phát triển sẽ hoàn thành nốt phần còn lại để hoàn thiện bức tranh,Yes
150,segments_16k/6_rJ86Svg2A_00419450_00419739.wav,được chong chóng tre nè Nobita,Yes
151,segments_16k/K_6tOM8ZhpA_00007809_00008080.wav,Jaian đã lấy mất cây kem của tụi mình sao,Yes
152,segments_16k/K_6tOM8ZhpA_00008580_00008800.wav,mình đã đưa tiền cho cậu đàng hoàng rồi mà,Yes
153,segments_16k/K_6tOM8ZhpA_00008800_00009088.wav,lẽ ra mình phải được ăn một nửa cây kem mới đúng chứ,Yes
154,segments_16k/K_6tOM8ZhpA_00015100_00015430.wav,chỉ cần cậu lấy cái nón ra là trở lại bình thường thôi,Yes
155,segments_16k/K_6tOM8ZhpA_00078006_00078264.wav,có khi nào cậu suy nghĩ là mình sẽ cố gắng hết sức hay chưa,Yes
156,segments_16k/K_6tOM8ZhpA_00079380_00079600.wav,cậu sẽ bị ép phải chạy số kilomet quy định,Yes
157,segments_16k/K_6tOM8ZhpA_00099382_00099554.wav,a mình có cái này nè,Yes
158,segments_16k/K_6tOM8ZhpA_00113546_00113744.wav,hãy cố gắng làm hết sức mình đi,Yes
159,segments_16k/K_6tOM8ZhpA_00114300_00114459.wav,cậu có biết sứ giả đưa thư,Yes
160,segments_16k/SByaaFakppU_00111356_00111542.wav,chúng ta chính là những nhà du hành vũ trụ,Yes
161,segments_16k/3m6LRhmRVgM_00010636_00012080.wav,cũng dễ thôi đèn pin gây sự chú ý cậu chỉ cần chiếu cái đèn này vào người thôi thì sẽ trở thành tâm điểm và được mọi người chú ý tới ngay nhưng mà mình khuyên cậu không nên dùng tới nó thì sẽ tốt hơn cảm ơn cậu nhiều nha mau đưa đây cho mình,No
162,segments_16k/3m6LRhmRVgM_00015250_00015756.wav,vô thử xong là cậu phải cho mình biết liền đó nha cậu phiền ghê luôn đó nobita ơi mình,No
163,segments_16k/VIyatVNVjMY_00009130_00009386.wav,để đề phòng cho mây không bị gió thổi đi xa,Yes
164,segments_16k/VIyatVNVjMY_00009890_00010142.wav,sợi dây này sẽ giúp chúng ta cố định được máy,Yes
165,segments_16k/VIyatVNVjMY_00032778_00032974.wav,chính là Jaian và Suneo,Yes
166,segments_16k/VIyatVNVjMY_00033876_00034118.wav,có giỏi thì lên đây bắt mình đi,No
167,segments_16k/VIyatVNVjMY_00052914_00053152.wav,cậu có thể xem phong cảnh ở nơi khác bằng bảo bối này,Yes
168,segments_16k/VIyatVNVjMY_00054150_00054322.wav,sau đó hướng máy về phía cửa sổ,Yes
169,segments_16k/VIyatVNVjMY_00081234_00081398.wav,đây chính là cửa sổ trên máy bay,Yes
170,segments_16k/VIyatVNVjMY_00081980_00082122.wav,thấy được cả tàu luôn kìa,Yes
171,segments_16k/VIyatVNVjMY_00173116_00173330.wav,đường chân trời trong phòng,Yes
172,segments_16k/VIyatVNVjMY_00214664_00214866.wav,hay cậu thử chạy qua bên này coi sao,Yes
173,segments_16k/VIyatVNVjMY_00230164_00230367.wav,không thể có chuyện này xảy ra được,Yes
174,segments_16k/VIyatVNVjMY_00236280_00236452.wav,à đúng rồi đó cảm ơn cậu nhiều,Yes
175,segments_16k/VIyatVNVjMY_00241146_00241517.wav,bây giờ mình sẽ dùng bảo bối này để thay đổi màu của nước cam đổ trên sàn nè,Yes
176,segments_16k/VIyatVNVjMY_00255667_00255928.wav,bảo bối của mình không phải là đồ cho cậu vẽ bậy đâu nghe chưa,Yes
177,segments_16k/VIyatVNVjMY_00256000_00256344.wav,cậu vẽ lung tung như vậy thì nó sẽ không bao giờ trở lại bình thường được đâu,Yes
178,segments_16k/VIyatVNVjMY_00287202_00287460.wav,à đúng rồi mình sẽ ăn bánh rán cho đỡ buồn,Yes
179,segments_16k/VIyatVNVjMY_00293522_00293690.wav,ai nói cậu mình không có làm gì chứ,Yes
180,segments_16k/VIyatVNVjMY_00293960_00294262.wav,người ta đi làm còn có nghỉ phép nghỉ lễ tết nghỉ bệnh,Yes
181,segments_16k/VIyatVNVjMY_00296596_00296728.wav,cậu có chắc hay không,Yes
182,segments_16k/VIyatVNVjMY_00299794_00299998.wav,ngày mai mình sẽ được đi chơi cả ngày,Yes
183,segments_16k/VIyatVNVjMY_00307644_00307774.wav,mà Nobita à,Yes
184,segments_16k/VIyatVNVjMY_00308580_00308788.wav,thật tình là mình rất lo cho cậu đó,Yes
185,segments_16k/VIyatVNVjMY_00338276_00338438.wav,đúng là ngon quá chừng luôn,Yes
186,segments_16k/VIyatVNVjMY_00358578_00358692.wav,hôm nay cậu sao rồi,Yes
187,segments_16k/VIyatVNVjMY_00359522_00359750.wav,nếu thật sự như vậy thì quá tốt rồi,Yes
188,segments_16k/VIyatVNVjMY_00370430_00370668.wav,cây gậy tạo độ dốc,Yes
189,segments_16k/VIyatVNVjMY_00376650_00377484.wav,nhờ sức mạnh kỳ bí này cậu có thể điều khiển cho mọi thứ di chuyển theo đúng hướng mà cậu muốn ủa aaaa,Yes
190,segments_16k/VIyatVNVjMY_00381182_00382496.wav,sao có thể như vậy được chứ bởi vì nó đã thay đổi trọng lực của cậu chỉ có ai cầm nó mới cảm nhận được sự thay đổi này nếu bấm nút đỏ một lần nữa mọi thứ sẽ trở lại bình thường mình đã hiểu rồi,No
191,segments_16k/VIyatVNVjMY_00428452_00428693.wav,ta sao hôm nay cậu đi lom khom như  ông già vậy,Yes
192,segments_16k/W5YQmpv_8xE_00066780_00066966.wav,chiếc cặp bác sĩ,Yes
193,segments_16k/W5YQmpv_8xE_00077208_00077394.wav,vậy thì vén áo lên cho bác sĩ khám bụng,Yes
194,segments_16k/W5YQmpv_8xE_00078574_00078744.wav,phải làm vậy mới giống bác sĩ,Yes
195,segments_16k/P5wNF-GYYPQ_00068357_00068531.wav,mình có cái này có thể giúp được,Yes
196,segments_16k/P5wNF-GYYPQ_00069367_00069535.wav,Nobita à cậu đeo vô đi,Yes
197,segments_16k/P5wNF-GYYPQ_00077527_00077729.wav,từ từ mà trải nghiệm nha,Yes
198,segments_16k/P5wNF-GYYPQ_00111377_00111675.wav,cậu cứ việc bơi vào bờ nhanh lên còn nhóm Jaian cứ để cho mình,Yes
199,segments_16k/P5wNF-GYYPQ_00113573_00113784.wav,cậu ấy đã chạy về phía bên kia rồi,Yes
200,segments_16k/P5wNF-GYYPQ_00167957_00168165.wav,nhưng nhưng mình thấy vậy không nên đâu,Yes
201,segments_16k/P5wNF-GYYPQ_00173313_00173467.wav,ê mà khoan khoan chờ mình với,Yes
202,segments_16k/P5wNF-GYYPQ_00209051_00209396.wav,nhưng trước tiên chúng ta phải làm cho Suneo không dám ho he mới được,Yes
203,segments_16k/P5wNF-GYYPQ_00211065_00211271.wav,mọi thứ đã được chuẩn bị xong hết rồi,Yes
204,segments_16k/P5wNF-GYYPQ_00238337_00238583.wav,chắc chắn nó sẽ bắt kịp chuyến tàu nhanh thôi mà,Yes
205,segments_16k/P5wNF-GYYPQ_00240239_00240544.wav,ở góc một trăm sáu mươi lăm kilomet chắc chắn đang có vấn đề rồi,Yes
206,segments_16k/P5wNF-GYYPQ_00245339_00245575.wav,giờ không còn thời gian để thư giãn đâu,Yes
207,segments_16k/P5wNF-GYYPQ_00250591_00250729.wav,hãy lên đường đi nào,Yes
208,segments_16k/P5wNF-GYYPQ_00277905_00278135.wav,mình cũng đồng ý vì bánh rán thần thánh,Yes
209,segments_16k/P5wNF-GYYPQ_00285407_00285727.wav,gương lấy tóc và máy soi nguyện vọng,Yes
210,segments_16k/P5wNF-GYYPQ_00290999_00291293.wav,hãy hoán đổi bộ phận cơ thể,Yes
211,segments_16k/P5wNF-GYYPQ_00297781_00297993.wav,thì cậu ấy sẽ không bao giờ trở lại bình thường được đâu,Yes
212,segments_16k/P5wNF-GYYPQ_00351037_00351233.wav,cái cây đó rất là quan trọng,Yes
213,segments_16k/P5wNF-GYYPQ_00353191_00353363.wav,cùng bảo vệ cây cổ thụ thôi,Yes
214,segments_16k/P5wNF-GYYPQ_00400469_00400755.wav,theo mình nhớ thì cây anh đào có thể sống thọ tới một trăm năm lận á,Yes
215,segments_16k/P5wNF-GYYPQ_00400911_00401121.wav,bây giờ chỉ cần trồng lại nó là được rồi,Yes
216,segments_16k/P5wNF-GYYPQ_00404523_00404715.wav,tối nay chúng ta sẽ tiến hành,Yes
