filename,duration,whisper_transcripts,distance,transcripts,audio_path
rSWDKZ2W6PE_00170544_00170770,2.26, Bác ở lại chơi thêm chút nữa đi ạ,0.35180529491101076,bác ở lại chơi thêm chút nữa đi,segments_16k/rSWDKZ2W6PE_00170544_00170770.wav
rSWDKZ2W6PE_00195828_00196044,2.16, Vậy còn có thể chơi bắt bóng một mình nữa,0.4530777329334717,còn có thể chơi bắt bóng một mình nữa,segments_16k/rSWDKZ2W6PE_00195828_00196044.wav
rSWDKZ2W6PE_00197752_00198106,3.54, Hệ thống chiếu sáng trong tương lai sẽ là toàn bộ trần nhà đều được phát sáng,0.41864885496489185,hệ thống chiếu sáng trong tương lai sẽ là toàn bộ trần nhà đều được phát sáng,segments_16k/rSWDKZ2W6PE_00197752_00198106.wav
rSWDKZ2W6PE_00198690_00198992,3.0200625, Nó còn có thể thay đổi nhiều hình ảnh động khác nhau nữa,0.37623725736534636,nó còn có thể thay đổi nhiều hình ảnh động khác nhau nữa,segments_16k/rSWDKZ2W6PE_00198690_00198992.wav
rSWDKZ2W6PE_00201068_00201384,3.16, Và điều tra về quá trình tiến hóa của các loài sinh vật khác thôi biết chưa,0.39009355996825346,và điều tra về quá trình tiến hóa của các loài sinh vật khác tôi biết chứ,segments_16k/rSWDKZ2W6PE_00201068_00201384.wav
rSWDKZ2W6PE_00211117_00211282,1.64, Cậu biết mình ghét chuột mà,0.4880408799011355,không biết bên rác được,segments_16k/rSWDKZ2W6PE_00211117_00211282.wav
rSWDKZ2W6PE_00235836_00236026,1.9, Trả cái súng đó lại đây cho mình nhanh lên,0.44729132911266006,dạ cây súng đó lại đây cho mình nhanh lên,segments_16k/rSWDKZ2W6PE_00235836_00236026.wav
Z9uEn2IVPkQ_00020118_00021746,16.28, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.4381779679990843,rồi mẹ giao nhà cho hai đứa nha dạ ba mẹ đi vô dạ ba mẹ đi rồi kìa được rồi bắt đầu chuẩn bị thôi để để coi đâu,segments_16k/Z9uEn2IVPkQ_00020118_00021746.wav
Z9uEn2IVPkQ_00028130_00028468,3.3800625, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.43813121691199897,bà mẹ quay trở về kìa,segments_16k/Z9uEn2IVPkQ_00028130_00028468.wav
Z9uEn2IVPkQ_00047642_00049120,14.78, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.4718489140717886,trước tiên chúng ta sẽ cùng đi câu cá muốn mất bao nhiêu cũng được luôn dạ bát mình cũng câu đường đôi thêm một câu nữa được diễn câu,segments_16k/Z9uEn2IVPkQ_00047642_00049120.wav
Z9uEn2IVPkQ_00053474_00053996,5.22, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.3957761204839567,từ nãy tới giờ mình thấy đói bụng quá chờ giúp mình cầm lấy một chút,segments_16k/Z9uEn2IVPkQ_00053474_00053996.wav
Z9uEn2IVPkQ_00059666_00059950,2.84, Cái rút của con đã đụng vô cái rút nào vậy đâu Mita,0.42053213789264,rút con cậu đã trùng vô cái nào vậy đâu bê,segments_16k/Z9uEn2IVPkQ_00059666_00059950.wav
Z9uEn2IVPkQ_00062708_00063014,3.06, Bởi vì sự cố này đã làm cho chống hết Peter,0.46559863762564296,bởi vì sự cố này đó là cho cháu hà tiên,segments_16k/Z9uEn2IVPkQ_00062708_00063014.wav
Z9uEn2IVPkQ_00078436_00078700,2.64," Ừ, nhìn kìa, Shizuka đi đâu dạ",0.47189706862953296,nhìn ca xê ca đi đâu vậy,segments_16k/Z9uEn2IVPkQ_00078436_00078700.wav
Z9uEn2IVPkQ_00088990_00089206,2.16, Vậy là cậu ấy có thể đón sinh nhật vui vẻ,0.45946002285013776,vậy là cậu ấy có thể đón sinh nhật vui vẻ,segments_16k/Z9uEn2IVPkQ_00088990_00089206.wav
Z9uEn2IVPkQ_00095738_00095986,2.48, Âm khí radar này sẽ không bao giờ trật mục tiêu,0.43720421427689327,khi ra đa này sẽ không bao giờ trật mục tiêu,segments_16k/Z9uEn2IVPkQ_00095738_00095986.wav
Z9uEn2IVPkQ_00103922_00104128,2.06, Bây giờ mau lấy thân mình để che nước cho cậu ấy đi,0.49546851292199995,bây giờ mới lấy thân mình để che nước cho cậu ấy,segments_16k/Z9uEn2IVPkQ_00103922_00104128.wav
Z9uEn2IVPkQ_00134412_00134662,2.5," Shizuka, cậu cũng mở quà của mình xem đi",0.4575274588160028,cô cũng mở quà của mình xem,segments_16k/Z9uEn2IVPkQ_00134412_00134662.wav
KgM8CgW9Q6k_00075532_00075802,2.7, Và rồi nó sẽ đi theo mình giống y như đàn vịt con,0.42882957224980733,và rồi nó sẽ đi theo mình giống y như đàn vịt con,segments_16k/KgM8CgW9Q6k_00075532_00075802.wav
KgM8CgW9Q6k_00115946_00116085,1.4000625, Thì ra mấy cậu ấy ở đây,0.45562119168303566,thì ra mấy cậu ấy ở đây,segments_16k/KgM8CgW9Q6k_00115946_00116085.wav
KgM8CgW9Q6k_00163114_00163442,3.2800625, Đây là ngôi sao thời trang vô cùng nổi tiếng ở thời đại tương lai,0.4310052637105997,đây là ngôi sao thời trang vô cùng nổi tiếng với thời đại tương lai,segments_16k/KgM8CgW9Q6k_00163114_00163442.wav
KgM8CgW9Q6k_00177384_00177560,1.76, Cậu thật sự đã tới đó rồi,0.46190314970580665,có thật sự đã tới đó,segments_16k/KgM8CgW9Q6k_00177384_00177560.wav
KgM8CgW9Q6k_00214046_00214236,1.9, Cậu phải rửa tay sạch đi mới được,0.46207411350528427,cần phải rửa tay sạch đi mới được,segments_16k/KgM8CgW9Q6k_00214046_00214236.wav
KgM8CgW9Q6k_00231110_00231298,1.88, Chẳng lẽ qua không cần gì cậu không biết hay sao,0.47965173206217265,chẳng lẽ qua không được thì cũng không biết hay sao,segments_16k/KgM8CgW9Q6k_00231110_00231298.wav
KgM8CgW9Q6k_00243867_00244044,1.76, Có nhiều lý do sâu sâu bên trong lắm,0.4378720311995346,có nhiều lý do sao ra bên trong,segments_16k/KgM8CgW9Q6k_00243867_00244044.wav
Y-0d6CVaU10_00021094_00021908,8.14, Hãy subscribe cho kênh lalaschool Để không bỏ lỡ những video hấp dẫn,0.42669397723008473,được chứ chỉ cần dùng cái bo này dễ khuôn mặt mà cậu thích là được rồi để coi nha dễ giống cái hình này thôi mà dễ,segments_16k/Y-0d6CVaU10_00021094_00021908.wav
Y-0d6CVaU10_00024862_00026956,20.94, Hãy subscribe cho kênh lalaschool Để không bỏ lỡ những video hấp dẫn,0.3665944493400001,dù có vẻ sai mình chỉ cần coi rồi vẽ lại không có sao hết được nè cô khoan đã chắc lần này sẽ đẹp hơn lần trước không cậu có việc ngồi đi đừng có tự động nữa như vậy sẽ khó vẻ lắm cậu phải tin mình chứ trời ơi cô làm mình vẽ sai rồi nè thì tin ráng chịu khó một chút đi đau cái gì mà đau cứ than hoài,segments_16k/Y-0d6CVaU10_00024862_00026956.wav
Y-0d6CVaU10_00027876_00028095,2.2, Hãy subscribe cho kênh lalaschool Để không bỏ lỡ những video hấp dẫn,0.4079348554181708,cậu có biết cầu đau như vậy mình bị,segments_16k/Y-0d6CVaU10_00027876_00028095.wav
Y-0d6CVaU10_00057440_00057876,4.36, Hay là bây giờ chúng ta dùng cục cơm này bôi hết mặt của chúng ta rồi nhờ cô rõ vẽ lại đây,0.4047405055170745,hay là bây giờ chúng ta dùng cục cơm này bôi hết mặt của chúng ta rồi nhờ cô đôi vẽ lại,segments_16k/Y-0d6CVaU10_00057440_00057876.wav
Y-0d6CVaU10_00074580_00074910,3.3, Hay là bây giờ mình cho binh lính tới đón cậu về thay mình có chịu không,0.41371877913678357,hay là bây giờ mình cho bên linh đang cậu về thay mình có chịu không,segments_16k/Y-0d6CVaU10_00074580_00074910.wav
Y-0d6CVaU10_00077480_00077710,2.3, Tiếp tục công việc quan trọng của mình thôi,0.431438967285666,tiếp tục công việc quan trọng của mình,segments_16k/Y-0d6CVaU10_00077480_00077710.wav
yJEyTAnYHQc_00009726_00010092,3.6600625," Không sao đâu, dù gì hôm nay cậu tới học nhóm là đã tốt lắm rồi",0.3791117539244892,không sao đâu vô gì hôm nay cậu tới học nhóm là đã tốt lắm rồi,segments_16k/yJEyTAnYHQc_00009726_00010092.wav
yJEyTAnYHQc_00032486_00032790,3.04, Mình đã ghi lại hình ảnh của cậu mấy ngày nay trong cái đĩa này,0.44290741425267016,mình đã ghi lại hình ảnh của cậu mấy ngày nay trong cái đĩa này,segments_16k/yJEyTAnYHQc_00032486_00032790.wav
yJEyTAnYHQc_00071072_00071212,1.4, Sơn nèo thật quá đáng,0.4863399864590979,sau này thật quá,segments_16k/yJEyTAnYHQc_00071072_00071212.wav
yJEyTAnYHQc_00071212_00071362,1.5, Mình đâu phải là hồ ly chứ,0.486942928634762,mình đâu phải là hồ lên chơi,segments_16k/yJEyTAnYHQc_00071212_00071362.wav
yJEyTAnYHQc_00073024_00073280,2.56, Cho nên mình cũng không đỡ mấy chuyện tâm linh đó lắm đâu,0.4000128898987861,cho nên mình cũng không rõ mấy chuyện tâm linh đó lắm đâu,segments_16k/yJEyTAnYHQc_00073024_00073280.wav
yJEyTAnYHQc_00085620_00085856,2.36, Tại vì hồi nãy cậu tỏ ra không hài lòng,0.4453312005867689,tại vì hồi nãy cậu tỏ ra không hài lòng,segments_16k/yJEyTAnYHQc_00085620_00085856.wav
Q_OEWKYv0TI_00085948_00086134,1.86, Vậy vậy cũng mau trả lại cho mình đấy,0.4411967413671733,vì vậy cô trả lại cho mình,segments_16k/Q_OEWKYv0TI_00085948_00086134.wav
DZ7ZJzdhhlk_00003554_00003829,2.76, Do nạn phá rừng hiện nay là mất nơi cư trú của mèo rừng,0.4135630578784458,do nạn phá rừng hiện nay là mất nơi cư trú của mèo rừng,segments_16k/DZ7ZJzdhhlk_00003554_00003829.wav
DZ7ZJzdhhlk_00034218_00034446,2.28, Xịt vào người để bảo vệ bản thân mình rồi hay làm sao,0.45405563700401785,xịt vào người để bảo vệ bản thân mình rồi hay sao,segments_16k/DZ7ZJzdhhlk_00034218_00034446.wav
DZ7ZJzdhhlk_00035262_00035506,2.44, Sao cậu lại dùng bảo mối của mình để làm những chuyện đó,0.46437178951453884,sao cậu lại dùng bạn mới của mình để làm những chuyện,segments_16k/DZ7ZJzdhhlk_00035262_00035506.wav
DZ7ZJzdhhlk_00037460_00037804,3.44, Chỉ có một Nô Bí Ta trên thế giới này,0.41404083559572924,chỉ có một năm mươi ba trên thế giới,segments_16k/DZ7ZJzdhhlk_00037460_00037804.wav
DZ7ZJzdhhlk_00137178_00137402,2.24, Cậu phải tự thương nhận động từ con số không như vậy,0.4785189224486309,cậu phải tự vận động con số công như,segments_16k/DZ7ZJzdhhlk_00137178_00137402.wav
DZ7ZJzdhhlk_00138748_00139058,3.1, Số mấy móc mình đang để trước bàn cậu không được phép đụng tới đâu nha,0.3609855811537081,số máy móc mình đang để trước bàn cậu không được phép đụng tới đâu nha,segments_16k/DZ7ZJzdhhlk_00138748_00139058.wav
DZ7ZJzdhhlk_00139866_00140168,3.02, Tóm lại là không cho phép cậu đụng vào bất cứ thứ gì nghĩ rõ chưa,0.42621490507747956,tóm lại là không cho phép đụng vào bất cứ quý vị nghe rõ,segments_16k/DZ7ZJzdhhlk_00139866_00140168.wav
DZ7ZJzdhhlk_00179184_00179498,3.14, Cho nên họ đã thu hồi vài giờ tạm ngừng không bán hàng đó nổ,0.4132215086428004,cho nên họ đã thu hồi và giờ tạm ngừng không bán hàng đó nữa,segments_16k/DZ7ZJzdhhlk_00179184_00179498.wav
DZ7ZJzdhhlk_00181308_00181666,3.58, Nhưng tóm lại là cái máy đó có thể tạo ra một sinh vật có siêu năng lực á,0.42859939515650736,nhưng tóm lại là cái máy đó có thể tạo ra một sinh vật có siêu năng lực,segments_16k/DZ7ZJzdhhlk_00181308_00181666.wav
DZ7ZJzdhhlk_00185214_00185656,4.42, Ở thế kỷ 22 muốn chống lại chúng mà còn phải nhờ tới quân đội Liên Hợp Quốc nữa đó nha,0.3781097164133217,ở thế kỷ hai mươi hai muốn chống lại chúng mà còn phải nhờ tới quân đội liên hợp quốc nữa đến nhà,segments_16k/DZ7ZJzdhhlk_00185214_00185656.wav
