filename,duration,whisper_transcripts,distance,transcripts,audio_path
P7O--QKoHmw_00188340_00188486,1.46, Cậu không cần phải lo đâu,0.44633304055060546,cậu không cần phải lo đâu,segments_16k/P7O--QKoHmw_00188340_00188486.wav
P7O--QKoHmw_00189598_00189792,1.94, Giải thưởng Nobel vật lý hả?,0.3962087149437912,giải tưởng noben vật lý á hả,segments_16k/P7O--QKoHmw_00189598_00189792.wav
P7O--QKoHmw_00189792_00190020,2.28, Cậu ấy đã vinh dự giành được giải thưởng đó,0.46230861653197175,cậu ấy đã giành được giải thưởng đó,segments_16k/P7O--QKoHmw_00189792_00190020.wav
P7O--QKoHmw_00228021_00228244,2.22, Chúng ta có thể theo dấu chiếc xe đỏ nhờ cái này,0.4211207312121294,chúng ta có thể theo dõi chiếc xe đó nhờ cái,segments_16k/P7O--QKoHmw_00228021_00228244.wav
P7O--QKoHmw_00228244_00228421,1.78, Cậu đúng là thông minh thiệt đó,0.42518761843602104,cậu đúng là thông minh thật,segments_16k/P7O--QKoHmw_00228244_00228421.wav
P7O--QKoHmw_00246938_00247076,1.38, Các cậu thật thông minh,0.4427919558476455,các cậu thật thông,segments_16k/P7O--QKoHmw_00246938_00247076.wav
P7O--QKoHmw_00249992_00250256,2.64, Chỉ có chính nghĩa là mãi mãi không bị đảo ngược thôi,0.45238483308462346,chỉ có chính nghĩa là mãi mãi không bị đảo ngược thôi,segments_16k/P7O--QKoHmw_00249992_00250256.wav
P7O--QKoHmw_00253256_00253412,1.56, Tạm biệt hai cậu nha,0.4523809373941696,tạm biệt hai cậu,segments_16k/P7O--QKoHmw_00253256_00253412.wav
NOuLOmLgFp8_00022410_00022600,1.9, Được rồi hãy má lên tàu thôi,0.45101494656393687,được rồi hãy mai lên tàu thôi,segments_16k/NOuLOmLgFp8_00022410_00022600.wav
NOuLOmLgFp8_00024540_00024656,1.16, Các cậu mau thắt gian,0.48290058013542636,các cậu bo thắt,segments_16k/NOuLOmLgFp8_00024540_00024656.wav
NOuLOmLgFp8_00082060_00082304,2.44, Quy mô nhất ở thế kỷ 23 đấy nha,0.4351765858614277,quy mô nhất ở thế kỷ hai mươi ba đi nha,segments_16k/NOuLOmLgFp8_00082060_00082304.wav
RWNSlqypOEQ_00009658_00011160,15.02, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.38445106818827224,ngưng động thời gian đầu tiên chúng ta bấm nút ta để khởi động xong rồi qua đây xem đi nước mắt ngưng lại rồi kìa không chỉ là nước mắt của cậu thôi đâu cả thế giới này cũng đang ngưng lại luôn rồi,segments_16k/RWNSlqypOEQ_00009658_00011160.wav
RWNSlqypOEQ_00013686_00014218,5.3200625, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.37747766341524314,nếu không bấm vào cái nút này nữa thì cả trái đất và mặt trời cũng không chuyển động luôn,segments_16k/RWNSlqypOEQ_00013686_00014218.wav
RWNSlqypOEQ_00059208_00059360,1.52, Trả lại cho mình Nobita,0.40325557233747616,trả lại cho mình đâu biết,segments_16k/RWNSlqypOEQ_00059208_00059360.wav
RWNSlqypOEQ_00059540_00059834,2.94, Nhưng mà còn bài tập và dẫn dẹp phòng thì sao đây,0.39634131795982197,nhưng mà còn bài tập và dẫn về phòng thì sao,segments_16k/RWNSlqypOEQ_00059540_00059834.wav
dDTCYA11cbg_00006466_00006784,3.18, Loa! Phát hình tìm lại đồ vật bị thất lạc!,0.4014994296759896,là phát thanh tìm lại đồ vật bị thất lạc,segments_16k/dDTCYA11cbg_00006466_00006784.wav
dDTCYA11cbg_00012926_00013212,2.8600625, Hồi xưa mẹ cũng giống như Nobita!,0.4640905060934915,hồi sơ mẹ cùng giống như ni,segments_16k/dDTCYA11cbg_00012926_00013212.wav
dDTCYA11cbg_00079880_00082184,23.04, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.4752226804010324,cưng dữ vậy biết vậy là mẹ sao mày muốn muốn bằng cái gì thì mẹ cũng phải nhìn kỹ rồi hẳn quăng anh đừng có nói nữa nếu không làm vậy thì làm sao em lớn lên được ta ơi kính của cậu đeo vào cảm tại sao tụi con phải là người chịu trận cho những chuyện mà mẹ đã gây ra như vậy chứ anh là tin lúc nãy có đúng không mẹ,segments_16k/dDTCYA11cbg_00079880_00082184.wav
dDTCYA11cbg_00093188_00093762,5.74, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.41051042020114953,hai tên hẻm nào giao sách cho mi trang sách của my trang nào con không hiểu gì hết,segments_16k/dDTCYA11cbg_00093188_00093762.wav
14zF-B5ma74_00022238_00022422,1.84, Con mèo này nó dễ thương lắm á cô,0.4417375662886174,con mèo này nó dễ thương lắm á,segments_16k/14zF-B5ma74_00022238_00022422.wav
14zF-B5ma74_00027592_00027795,2.04, Nếu cậu muốn bỏ cuộc thì đi về trước đi,0.4802446751804909,nếu cậu muốn bỏ cuộc thì đi về trước,segments_16k/14zF-B5ma74_00027592_00027795.wav
14zF-B5ma74_00035596_00035772,1.76, Hãy coi mình ra tay nè,0.42053557649472634,hãy coi mình ra tay nè,segments_16k/14zF-B5ma74_00035596_00035772.wav
14zF-B5ma74_00063000_00063240,2.4, Quán của bác ấy đã nổi tiếng khắp cả nước rồi,0.36570878835769544,quán của bác ấy đã nổi tiếng khắp cả nước rồi,segments_16k/14zF-B5ma74_00063000_00063240.wav
14zF-B5ma74_00073622_00073828,2.06, À nếu vậy mình có cái này nè,0.39644947961890686,nếu vậy mình có cái này nè,segments_16k/14zF-B5ma74_00073622_00073828.wav
14zF-B5ma74_00078464_00078720,2.56, Tại vì mình không nhớ hôm nay là sinh nhật cậu ấy với vợ,0.41258294528756645,tại vì mình không nhớ đây là sinh nhật cậu ấy chứ bộ,segments_16k/14zF-B5ma74_00078464_00078720.wav
14zF-B5ma74_00079970_00080306,3.36, Thật ra thì tụi mình đang từng đến một nơi rất quan trọng,0.4230916636719651,thật ra thì tụi mình đang tìm đến một nơi rất quan trọng,segments_16k/14zF-B5ma74_00079970_00080306.wav
14zF-B5ma74_00086984_00087192,2.08, Tụi mình làm sao mà đợi với cậu được đây,0.39125546165247105,tụi mình làm sao mà đổi với cậu được,segments_16k/14zF-B5ma74_00086984_00087192.wav
14zF-B5ma74_00104928_00105158,2.3, Tối xả giận siêu tóc,0.4846968248678265,đối xã vận siêu,segments_16k/14zF-B5ma74_00104928_00105158.wav
7pZF5ewAPKM_00017028_00019788,27.6, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.42255358390082076,đi theo mình đi mình sẽ dẫn đường cho đi bên này nè chưa gì đã tới rồi thì mình đã nói đây là siêu không gian mà thay hết tuyệt trời chúng ta ra ngoài giường rồi nè bây giờ cô muốn đào đường học tới đâu cũng được hết á thấy sao rất tiện có đúng không nhưng mà để như vậy,segments_16k/7pZF5ewAPKM_00017028_00019788.wav
7pZF5ewAPKM_00022684_00022958,2.74, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.4147843523717261,sao cậu lại cố tình gây chuyện với mẹ hả,segments_16k/7pZF5ewAPKM_00022684_00022958.wav
7pZF5ewAPKM_00037184_00037448,2.64, Cậu nhớ là đừng có làm gì quá quá nha,0.43223657406359883,cậu nhớ là đừng có làm gì quá quắt nha,segments_16k/7pZF5ewAPKM_00037184_00037448.wav
7pZF5ewAPKM_00047046_00047138,0.92, Nè Nopita,0.48990273549852104,ờ nãy nó bi,segments_16k/7pZF5ewAPKM_00047046_00047138.wav
7pZF5ewAPKM_00107594_00107754,1.6000625, Có khi nào mẹ đã,0.48376494127699343,có khi nào mẹ đã,segments_16k/7pZF5ewAPKM_00107594_00107754.wav
7pZF5ewAPKM_00110698_00110906,2.08, Không biết bây giờ mẹ đang ở đâu nữa,0.4581275607230365,và còn biết bây giờ mẹ đang ở đâu nữa,segments_16k/7pZF5ewAPKM_00110698_00110906.wav
7pZF5ewAPKM_00121814_00121998,1.84, Chúng ta hãy đi tìm mẹ từ trên cao đi,0.44766091090084453,chúng ta hãy đi tìm mẹ từ trên cao đi,segments_16k/7pZF5ewAPKM_00121814_00121998.wav
7pZF5ewAPKM_00143376_00143656,2.8, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.4326253630007219,mẹ ơi bây giờ mẹ hãy thử để bao gạo về,segments_16k/7pZF5ewAPKM_00143376_00143656.wav
7pZF5ewAPKM_00144586_00145484,8.98, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.4137047379876498,nha cái này giống như là môn bia đá trên băng vậy bi đá trên băng sao đang dùng cây gậy này để chà lên sàn nhà vào mặt đất thì nó sẽ tạo ra ma sát trên những bề mặt,segments_16k/7pZF5ewAPKM_00144586_00145484.wav
7pZF5ewAPKM_00152108_00152350,2.42, Cả thầy giáo cũng trượt luôn,0.44693534576643923,nào cả thầy giáo cũng trực,segments_16k/7pZF5ewAPKM_00152108_00152350.wav
7pZF5ewAPKM_00163438_00163614,1.76, Cậu là định bày trò mờ ám gì nữa,0.46005848198120214,cậu lại định bày trò mà gì,segments_16k/7pZF5ewAPKM_00163438_00163614.wav
7pZF5ewAPKM_00170748_00170996,2.48, Coi bộ cảm giác bay cũng tuyệt ghê,0.45815033153999,coi bộ cảm giác bay cũng tuyệt ghê,segments_16k/7pZF5ewAPKM_00170748_00170996.wav
7pZF5ewAPKM_00172474_00172590,1.16, Ba mức ca luôn,0.43662186330168584,bà mất ca luôn,segments_16k/7pZF5ewAPKM_00172474_00172590.wav
7pZF5ewAPKM_00185858_00186206,3.48, Đã vậy Nobita còn lừa con lấy bảo bó đi đi chọc kẹo người khác nữa,0.366993651811077,đã dậy nobita còn lừa con lên bảo bố để đi chọc ghẹo người khác nữa,segments_16k/7pZF5ewAPKM_00185858_00186206.wav
7pZF5ewAPKM_00186206_00186472,2.66, Lần này không thể nào tha thứ con phải cho con ấy một bài học,0.46025140469894343,lần này không thể nào tha thứ tôi phải cho có một bài học,segments_16k/7pZF5ewAPKM_00186206_00186472.wav
7pZF5ewAPKM_00191552_00191808,2.56, Bây giờ làm bài tập về nhà đi để tôi khỏi làm,0.4205243743676871,bây giờ là bài tập về nhà đi để tôi khỏi,segments_16k/7pZF5ewAPKM_00191552_00191808.wav
7pZF5ewAPKM_00193930_00194180,2.5, Cậu không cảm thấy mình đang lãng phí thời gian hay sao,0.47385208633038756,cậu không cảm thấy mình đang lãng phí tay giật hay,segments_16k/7pZF5ewAPKM_00193930_00194180.wav
7pZF5ewAPKM_00195394_00195608,2.14, Mình đã nói thời gian vô cùng quý báo rồi mà,0.4605608131131926,mình đã nói thời gian vô cùng quý bao rồi mà,segments_16k/7pZF5ewAPKM_00195394_00195608.wav
7pZF5ewAPKM_00201786_00201982,1.96, Cậu thấy nó kỳ diệu không nó biết ta,0.46685999346842877,cảm thấy nó kỳ diệu hơn nó biết,segments_16k/7pZF5ewAPKM_00201786_00201982.wav
7pZF5ewAPKM_00204194_00204508,3.1400625, Cậu có nhớ trong dân gian người ta hay nói bị hồ ly lừa không,0.36935318922454,cậu có nhớ trong dân gian người ta hay nói bị hồi lư lừa không,segments_16k/7pZF5ewAPKM_00204194_00204508.wav
7pZF5ewAPKM_00205073_00205264,1.9, Cái đó không phải đồ chơi nó trả lại cho mình,0.4364321686386511,cho ra không phải đồ chơi nó trả lại cho bà,segments_16k/7pZF5ewAPKM_00205073_00205264.wav
7pZF5ewAPKM_00208630_00208958,3.28, Đây chính là những câu nói không lọt lỗ tai của cậu đó,0.39123548062139135,đây chính là những câu nói công lọt lỗ tai của cậu,segments_16k/7pZF5ewAPKM_00208630_00208958.wav
7pZF5ewAPKM_00228126_00228498,3.72, Nau bí ta,0.4680193074334633,tắt nó,segments_16k/7pZF5ewAPKM_00228126_00228498.wav
7pZF5ewAPKM_00231673_00232002,3.28, Xem ra cậu đang rơi vào hố sâu tuyệt vọng rồi đó,0.4363588871296555,xem ra cô đang rơi vào hố sâu tuyệt cho rồi,segments_16k/7pZF5ewAPKM_00231673_00232002.wav
7pZF5ewAPKM_00237450_00237728,2.78, Nếu mà cậu nói như vậy trái tim của cậu sẽ dở thiệt đó,0.48885902134012715,đó là câu nói giờ trái tim của con sẽ dở thiệt đó,segments_16k/7pZF5ewAPKM_00237450_00237728.wav
7pZF5ewAPKM_00241638_00241842,2.04, Tóm lại Lobita được mấy điểm vậy thầy,0.4121948112630263,tóm lại nobita được mấy điểm vậy thầy,segments_16k/7pZF5ewAPKM_00241638_00241842.wav
7pZF5ewAPKM_00245171_00245430,2.58, Lobita vui quá nên bay bỏng á thầy,0.3652189157734762,nô bi ta vui quá nên bay bổng á,segments_16k/7pZF5ewAPKM_00245171_00245430.wav
7pZF5ewAPKM_00251386_00251590,2.04, À thì ra là vậy mình biết rồi,0.4346688056818856,à thì ra là vậy mình biết rồi,segments_16k/7pZF5ewAPKM_00251386_00251590.wav
7pZF5ewAPKM_00251760_00252021,2.62, Đó chính là âm thanh của mùa xuân đang đến đó,0.4512929511858139,đây chính là âm thanh của mùa xuân đang đến,segments_16k/7pZF5ewAPKM_00251760_00252021.wav
7pZF5ewAPKM_00253423_00253762,3.38, Chiến lược phát điểm không của Nobita,0.48988472552533036,chuyên lộ phát điểm không của ni,segments_16k/7pZF5ewAPKM_00253423_00253762.wav
7pZF5ewAPKM_00263446_00263662,2.16, Ngồi ra bàn và tập trung học bài nhanh lên,0.42389237424927334,ngồi vào bàn và tập trung học bài nhanh lên,segments_16k/7pZF5ewAPKM_00263446_00263662.wav
7pZF5ewAPKM_00303562_00303776,2.14, Cậu đang giỡn với mình có phải không hả Nobita,0.40822153074506246,còn đơn giản chứ mình có phải không anh,segments_16k/7pZF5ewAPKM_00303562_00303776.wav
7pZF5ewAPKM_00320496_00320704,2.0800625, Nobita cậu quên anh đeo cặp nè,0.4718276258714099,người ta con quên đem đặt cọc nè,segments_16k/7pZF5ewAPKM_00320496_00320704.wav
7pZF5ewAPKM_00328272_00328446,1.74, Nhưng mà mai mình không giúp được đâu,0.38483130066679727,nhưng mà mai mình không giúp được đâu,segments_16k/7pZF5ewAPKM_00328272_00328446.wav
7pZF5ewAPKM_00328576_00329060,4.84, Bởi vì sáng mai mình phải đi xếp hàng để mua cho bằng được bánh rán viên bản đặc biệt với số lượng có hạn rồi,0.3776498704146858,bởi vì sáng mai mình phải đi xếp hàng để mua cho bằng được bánh rán phiên bản đặc biệt với số lượng có hạn,segments_16k/7pZF5ewAPKM_00328576_00329060.wav
7pZF5ewAPKM_00330998_00331304,3.06, Nếu mình không ra ngoài sớm sẽ không mua được bánh rán phiên bản đặc biệt,0.40565770942485446,nếu mình cơm ra ngoài sớm sẽ không mua được bánh tráng phiên bản đặc biệt,segments_16k/7pZF5ewAPKM_00330998_00331304.wav
rEwHjDsfymk_00038970_00039272,3.02, Nếu không có con mèo đó thì cậu ấy sẽ không bao giờ trở lại bình thường được đâu.,0.4059289305192932,nếu không có con nào đó thì cô ấy sẽ không bao giờ trở lại bình thường được,segments_16k/rEwHjDsfymk_00038970_00039272.wav
rEwHjDsfymk_00086474_00086678,2.04, Tắm nước nóng đúng là đã ghê.,0.495019463293956,tắm nước nóng đúng là đã ghê,segments_16k/rEwHjDsfymk_00086474_00086678.wav
rEwHjDsfymk_00088280_00088422,1.42, Thấy sao hả Nobita?,0.4902140435865227,thấy sao hả nó,segments_16k/rEwHjDsfymk_00088280_00088422.wav
rEwHjDsfymk_00105130_00105550,4.2," Tại sao hết lần này tới lần khác cậu đều hứa hiện những chuyện vô lý vậy hả, Namita?",0.38487421806455274,tại sao hết lần này tới lần khác cô đều hứa hẹn những chuyện vô lý vậy ha nói,segments_16k/rEwHjDsfymk_00105130_00105550.wav
rEwHjDsfymk_00113508_00113750,2.42," Giờ chúng ta mau đi gọi Shizuka tới thôi, Nobita.",0.44329973106054865,và chúng ta mau đi gọi xin si ra tới thôi,segments_16k/rEwHjDsfymk_00113508_00113750.wav
rEwHjDsfymk_00149364_00149570,2.0600625, Bộ kẻ trộm bóng á,0.4824590006127195,bộ kẻ trộm bóng,segments_16k/rEwHjDsfymk_00149364_00149570.wav
rEwHjDsfymk_00156124_00156274,1.5, Đi vào bằng đường này nè,0.4837088289692748,đi vào bằng đường này nè,segments_16k/rEwHjDsfymk_00156124_00156274.wav
rEwHjDsfymk_00156826_00157350,5.24, Khăn toàn kẻ trộm bóng ma sẽ giúp cậu không bị phát hiện bởi bất cứ thiết bị an ninh nào cho dù hiện đại tới đâu,0.4077025933038229,khăn toàn kẻ trộm bông mà sẽ giúp cậu không bị phát hiện bởi bất cứ thiết bị an ninh nào cho dù hiện đại tới đâu,segments_16k/rEwHjDsfymk_00156826_00157350.wav
rEwHjDsfymk_00204884_00205200,3.16, Bay lên bầu trời với nón loài chim,0.4489574803076006,bay lên bầu trời dây nắng loài,segments_16k/rEwHjDsfymk_00204884_00205200.wav
rEwHjDsfymk_00211621_00211784,1.62, Vậy thì mình có cái này nè,0.46124170145690635,vậy thì mình có cái này nè,segments_16k/rEwHjDsfymk_00211621_00211784.wav
rEwHjDsfymk_00246669_00246856,1.86, Đó là cái non chim đầy bàn biển,0.4482965715805459,đó là cái nón chim đại bàng,segments_16k/rEwHjDsfymk_00246669_00246856.wav
rEwHjDsfymk_00254569_00254960,3.9, Nếu chim đầy bàn biển xuất hiện thì đàn dịch sẽ sợ hãi và bay tán loạn cho coi,0.461699275774905,nếu chim đại bàng biển xuất hiện thì đàn dịch sẽ sợ hãi giờ bay tán lại cho coi,segments_16k/rEwHjDsfymk_00254569_00254960.wav
rEwHjDsfymk_00277312_00277592,2.8, Trò chơi sinh tồn cho gia đình,0.4320457573110976,và chơi sinh tồn cho gia đình,segments_16k/rEwHjDsfymk_00277312_00277592.wav
rEwHjDsfymk_00281770_00282086,3.16, Bây giờ Nobita và ba sẽ là bến phe tấn công,0.4155555818830813,bây giờ nô bi ta và ta sẽ là bên phe tấn công,segments_16k/rEwHjDsfymk_00281770_00282086.wav
rEwHjDsfymk_00282086_00282390,3.04, Nếu hai người lấy được lá cờ này trong vòng 30 phút,0.3818495316121824,nếu hai người lấy được lá cờ này trong vòng ba mươi phút,segments_16k/rEwHjDsfymk_00282086_00282390.wav
rEwHjDsfymk_00284576_00284752,1.76, Mẹ không cần phải lo đâu,0.4821771742112193,mẹ không cần phải lo đâu,segments_16k/rEwHjDsfymk_00284576_00284752.wav
rEwHjDsfymk_00345494_00345736,2.42, Bởi vì Suneo biết rõ cậu rất ngát gan,0.4542211842131544,bởi vì suni biết rõ cậu rất nhát,segments_16k/rEwHjDsfymk_00345494_00345736.wav
rEwHjDsfymk_00349510_00349806,2.96, Bộ độc chỉ tay chính xác trăm phần trăm,0.4119307983872901,bộ độc chỉ tay chính xác trăm phần trăm,segments_16k/rEwHjDsfymk_00349510_00349806.wav
rEwHjDsfymk_00351680_00351974,2.94, Có thể làm thay đổi quy luật của cơ học lượng tử dạc,0.40517635855880874,có thể làm thay đổi quy luật của cơ học luận tử,segments_16k/rEwHjDsfymk_00351680_00351974.wav
Cb5h8RgeiuA_00010020_00010318,2.9800625, Cậu đã lấy bộ bài may mắn của mình chơi tiệt hả,0.41037441844096967,cậu cậu đã lấy bộ bài may mắn của mình chơi thiệt hả,segments_16k/Cb5h8RgeiuA_00010020_00010318.wav
Cb5h8RgeiuA_00048458_00048650,1.92, Anh đừng làm vậy mà,0.4815983324099762,đây nè nè anh đừng làm vậy mà,segments_16k/Cb5h8RgeiuA_00048458_00048650.wav
Cb5h8RgeiuA_00105866_00106022,1.56, Để lần này mình ra tay,0.46985407512048794,để lần này mình ra tay,segments_16k/Cb5h8RgeiuA_00105866_00106022.wav
Cb5h8RgeiuA_00148968_00149150,1.82, Không phải mình làm ra mấy chuyện đó đâu,0.40476535370693223,không phải mình làm ra mấy chuyện đó đâu,segments_16k/Cb5h8RgeiuA_00148968_00149150.wav
Cb5h8RgeiuA_00159116_00159346,2.3, Mắc gì nói xạo với mình vậy hả,0.4729142154825236,mắc gì nói sợ với mình vậy hả,segments_16k/Cb5h8RgeiuA_00159116_00159346.wav
iJSMmx2EYxs_00019170_00019758,5.88, Để không bỏ lỡ những video hấp dẫn,0.39314976081445735,được rồi để mình cho cậu mượn ống heo thế kỷ hai mươi hai nha ông trà,segments_16k/iJSMmx2EYxs_00019170_00019758.wav
iJSMmx2EYxs_00116606_00117908,13.02, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.41081281395804037,bình tĩnh đi đây mới chính là lúc trang bị thám tử cấp thấp hữu dụng nè cây gậy chỉ được sẽ giúp cho chúng ta tìm ra người đã lượm được cuốn sách tây thôi cây gậy không nằm xuống như vậy có nghĩa là không có ai lượm được,segments_16k/iJSMmx2EYxs_00116606_00117908.wav
iJSMmx2EYxs_00129228_00129444,2.16, Và bí ẩn cuối cùng đã được phá giải,0.4237794286990753,và bí ẩn cuối cùng đã được phá giả,segments_16k/iJSMmx2EYxs_00129228_00129444.wav
iJSMmx2EYxs_00130618_00130859,2.42, Cuốn sách đó đã rơi vào trong nhà của ông Kaminari,0.3905327536534103,thua sạch đã đã rơi vào trong nhà của ông ca mi na,segments_16k/iJSMmx2EYxs_00130618_00130859.wav
iJSMmx2EYxs_00131120_00131480,3.6000625, Vào thời điểm đó ông Kaminari đang chăm sóc cây cảnh bonsai của mình,0.44129593821720936,vào thời điểm đó ông ca mi na ri đang chăm sóc cây cảnh bon sai của mình,segments_16k/iJSMmx2EYxs_00131120_00131480.wav
